id,name,code,nomenclature,level,version,tunit_code,tunit_name,processes,sources,y_2000,y_2001,y_2002,y_2003,y_2004,y_2005,y_2006,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,FRK1,Auvergne,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,18.2,19.8,19.3,19.9,21.2,21.5,21,21.9,26.8,28.2,24.7,24.2,26.1,26.6,25.9,28.8,31.1,27.8,29.6,31.1,31.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,FRK2,Rhone-Alpes,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,23.6,24.8,27,23.9,23.8,24.1,26.3,28.1,28.4,28.3,28.6,30,32.3,34.4,37.1,37.5,38.3,39.2,40.7,41.8,43.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,FRL0,Provence-Alpes-Cote d’Azur,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,20.5,20.9,20.6,24.3,24.5,23.7,24.1,24.4,25.2,26.6,27.5,30.2,31.1,33.2,35,35.3,35.8,36.2,37.9,38.8,40
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,FRM0,Corse,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,14,17.8,14.9,13.8,15.8,12.2,26.7,18.2,11.5,14.4,17.6,18,23.1,23.1,24.1,23.3,36,35.5,27.5,26.2,39.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,FRY1,Guadeloupe,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,12.203021,12.767976,13.276435,13.50242,13.84139,14.34985,14.74532,15.02779,15.31027,16.04471,16.32719,16.77915,17.34411,18.13505,18.7,21.6,21.5,22,22.3,24.5,23.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,FRY2,Martinique,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,15.204834,15.908761,16.542296,16.82387,17.24622,17.87976,18.37251,18.72447,19.07644,19.99154,20.3435,20.90665,21.61057,22.59607,23.3,26,24.1,24.2,26.5,25.6,27.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,FRY3,Guyane,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,12.007251,12.563142,13.063444,13.2858,13.61934,14.11964,14.50876,14.78671,15.06465,15.78731,16.06526,16.50997,17.06586,17.84411,18.4,20.1,18.4,19.6,21.1,22.1,18.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,FRY4,La Reunion,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,,19.6,21.4,20.9,21.2,22.7,22.6,22.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,HR03,Jadranska Hrvatska,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,14.087865,15.28746,17.308861,17.30886,17.2,17.41772,17.63544,17.2,17.8,19.2,21.1,19.8,20.3,21.2,22.3,24.6,22.8,23.7,26.6,27.3,26.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,HR04,Kontinentalna Hrvatska,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,12.449741,13.509849,15.296203,15.2962,15.2,15.39241,15.58481,15.2,15.4,16.2,17.3,17.1,17.6,19.2,20.8,21.8,23.1,23.6,24.8,24.3,24.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,HU11,Budapest,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,40.4,42.5,44.7,41.9,41.7,46.5,47.5,49.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,HU12,Pest,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,22.9,24.8,26.2,26.2,26.9,26.4,27.7,30.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,HU21,Kozep-Dunantul,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,12,11.3,11.8,13.7,13.3,12.6,13.4,14.2,15.7,15.1,14.2,15.9,18,19,17.6,19.4,19.1,20.1,19.9,21.3,22.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,HU22,Nyugat-Dunantul,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,12.6,12.7,12.3,13.4,14.3,13.6,13.2,14,15.1,17,15.5,17.2,18.5,17.8,19.7,20.1,19,20.8,20.5,22.1,25
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,HU23,Del-Dunantul,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,11.4,12,10.8,11.7,13.2,12.9,13,12.8,14.3,15.3,16.1,17.3,17.9,18.3,17.9,18.5,18.9,18.4,18.1,18.3,18.5
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,HU31,Eszak-Magyarorszag,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.8,10.8,11.4,11.5,12.5,12.9,13.4,12.8,13.5,15.1,15.6,15.4,15.6,16.7,17.1,17.9,17.2,17.5,17.4,17,16.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,HU32,Eszak-Alfold,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.7,10.7,11.5,12.7,12.6,13.3,14.5,14.4,14.9,15,15.9,15.9,17.5,17.8,17.7,17.1,17.1,17.4,18.5,19.2,19.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,HU33,Del-Alfold,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.3,10.4,10.6,11.3,12.9,13.7,13.9,15.5,16.6,17.5,17.4,17,18.4,18.2,18.9,18.8,20,19.6,20.9,21.5,21.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,IE04,Northern and Western,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,36.7,38.6,38.4,39.2,39.9,41.5,41.2,42.5,46.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,IE05,Southern,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,37.3,39.1,38.9,40.3,40.9,42.6,42.5,43.2,45.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,IE06,Eastern and Midland,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,44.6,46.4,47.9,49.2,49.6,50.7,51.7,51.5,53.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,IS00,Island,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,23.8,23.8,25.6,28.8,29.1,30.5,29.5,30.4,31.3,32.8,32.5,33.9,35.2,36.1,37.3,39,40.5,42.5,43.8,45.2,43.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITC1,Piemonte,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,8.9,9.2,9.4,9.6,10.3,11.2,11.8,12.9,13.7,13.7,14.1,14,15.2,15.9,16.2,16.6,17,18.1,19.3,19.3,19.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITC2,Valle d'Aosta/Vallee d'Aoste,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,7.6,8.4,7.7,7.8,10.1,10.3,11.5,11.4,11.8,10.8,11,12.2,14.5,16.1,15.2,15.5,15.8,18,18.8,19,18.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITC3,Liguria,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.7,11.1,11.1,11.7,14.5,14.5,14.6,16.1,17.6,18.6,18.4,17.9,18.8,20,19.3,19.7,19.6,19.6,22,22,21.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITC4,Lombardia,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,9.7,10.3,11,11.3,11.9,12.6,13.1,14.1,15.2,15.5,15.9,15.9,16.5,17.2,17.9,19.3,19.3,20.4,21.2,21.1,21.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITF1,Abruzzo,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,9.2,9.3,11,10.9,14.3,14.7,14.6,14.3,16,16.1,16.4,17.4,17.5,17.5,16.5,17,17,18.3,19.3,20.5,21.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITF2,Molise,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,9.1,8.8,10.4,11,12.7,13.3,13.4,14.3,15.1,14.6,14.8,15.1,16.4,16.7,17,18,18.4,19.7,19.7,19.3,18.5
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITF3,Campania,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,8.9,8.7,9.1,9.6,10.5,11,11.2,11.3,11.9,12.6,12.9,12.5,13.8,14.3,14.3,14.9,15.2,15.5,15.5,15.7,16.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITF4,Puglia,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,8.6,8.9,9.1,9.1,9.2,9.4,10.5,11.2,11.9,11.2,11.6,11.6,12.4,13.2,14,13.3,13.3,14,14.8,15.2,15.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITF5,Basilicata,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,6.9,6.7,8.1,9.1,9.5,10.7,11.4,12.5,12.8,12.4,12.5,12.5,13.7,15.1,15.1,15.5,15.9,16.5,15.9,16.9,17.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITF6,Calabria,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.4,9.9,9.6,10.1,11.7,11.9,12.3,13.5,13.7,14,13.8,13.7,14.3,14,15.2,15.7,15.1,15.1,15.1,15.9,16
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITG1,Sicilia,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,9.3,9,9.2,9.5,9.8,10.3,10.9,11.5,11.9,12.5,12.4,12.1,13,13.4,13.3,13.2,13.1,13.6,14,14.2,14.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITG2,Sardegna,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,7.5,8.3,8.2,9.3,9.8,9.4,10.4,11,11.2,11.8,12.4,13,14,14,13.1,14.7,15,16.2,16.1,17.4,17.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITH1,Provincia Autonoma di Bolzano/Bozen,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,7,7.6,7.8,8.8,9.8,10.3,10,10.4,10.8,11.4,12.6,12.8,13.6,14.8,16.2,16.3,16.5,16.8,17.8,17.1,17.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITH2,Provincia Autonoma di Trento,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,8.9,10,10.3,10.1,10.4,12.1,13,14.4,14.8,15.3,16,16.5,16.7,16.6,18.3,18.7,18.7,20.8,21.3,21.3,22.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITH3,Veneto,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,8.8,8.7,8.7,9.1,10.2,11.2,11.4,12.2,13,13.1,13.9,14.1,13.8,14.9,15.4,15.9,16.2,17.9,18.8,19.4,19.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITH4,Friuli-Venezia Giulia,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,8.8,9.3,9.7,10.5,11.3,12,13.3,13.5,13.5,13.1,13.6,13.5,17.1,17.3,17.2,17.6,17.4,19.9,21.1,20.7,21.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITH5,Emilia-Romagna,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.409917,10.631405,10.963636,11.6281,12.51405,13.4,14.2,14.8,15.9,16.4,16.1,17.3,17.9,17.8,18.7,20.3,20.7,21.2,22,22.8,23.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITI1,Toscana,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,9.4,9.5,10.2,11.4,12.4,13.5,14.7,14.7,15.5,14.9,15.3,16.2,16.9,17,17.4,19.3,20.3,20.7,21.4,21,21.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITI2,Umbria,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.6,10.3,11.5,12.1,13.8,14,15.1,15,15.2,15.9,16.8,16.8,18.8,20.2,20.1,19.8,20.7,21.2,20.7,22.3,23.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITI3,Marche,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.701325,10.701325,10.98543,11.74305,13.16358,14.3,15.3,13.9,13.8,15.3,16.1,15.4,16.8,18.3,18.6,18.5,19.2,20.7,20.5,21.4,21.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ITI4,Lazio,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,12.7,12.8,12.8,13.5,15.6,16.5,16.9,18.2,19.5,19.1,19.3,19.5,20.4,21,23.3,23.3,23.1,24.9,25.6,26.1,27
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,LT01,Sostines regionas,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,45.8,47.3,50.5,52.4,53.3,54.7,55.9,58.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,LT02,Vidurio ir vakaru Lietuvos regionas,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,31,32.6,34.1,34.6,34.7,36,37.6,37.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,LU00,Luxembourg,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,18.3,18.1,18.6,14.3,23.7,26.5,24,26.5,27.7,34.8,35.5,37,39.1,40.7,45.9,41.1,42.6,39.9,44.1,47,47.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,LV00,Latvija,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,18.2,17.8,18.9,17.9,19.8,20.3,20.9,22.2,24.8,25.8,26.9,27.7,29.2,31,30.2,31.6,33.4,33.9,33.9,35.7,37.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,ME00,Crna Gora,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,19.5,20.9,21.8,24,23.5,25.3,24.8,24,25.8,25.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,MK00,Poranesna jugoslovenska Republika Makedonija,c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",8.994286,9.668571,10.342857,11.01714,11.69143,12.36571,13.1,14.2,13.4,14.8,15.6,17.6,17.9,17.2,17.6,18.8,20.7,20.7,20.3,21.3,23.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,MT00,Malta,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,5.4,9.5,8.8,9.2,11.2,11.5,11.9,12.4,13.3,13.9,14.9,16.2,17.8,19.6,21.2,21.6,22.1,23.9,26.8,29.5,30.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL11,Groningen,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,26,23.8,24.2,26.6,28.5,27.3,29.3,28.4,27.5,28.4,33.8,33.1,33.2,33.1,31.6,33.7,36.3,36,36.2,37.9,40.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL12,Friesland (NL),,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,19.8,18.2,19.3,22.5,25.2,23,23.1,24.5,22.6,24,26.4,26.8,26.3,27.2,26,25.4,27.2,29,31.8,33.3,34.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL13,Drenthe,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,16.3,16.4,16.5,19.6,23.2,23.1,23.2,23.2,23.4,24,24.6,23.8,25.3,26.9,27.8,28.6,28.9,28.6,31.1,33.8,34.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL21,Overijssel,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,20.3,19.7,20.2,22.1,24.3,24.7,24.8,25.7,26.7,26.3,27.6,28.6,29.7,30.3,31.6,31.4,32,34.2,33.4,34.3,37.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL22,Gelderland,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,23.6,23,24.1,26.5,27.5,25.9,27.9,28.2,29.2,29.5,30.9,30,31.2,32.9,34,34,33.4,34.3,35.3,37.7,38.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL23,Flevoland,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,18.6,19.6,21.9,23.6,28.2,25.1,23.4,24.3,25.9,25.8,28.2,29.3,28.6,29.3,29.2,30,30.1,33,30.2,32.4,35
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL31,Utrecht,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,32.9,32.8,34.7,38.8,39.3,36.8,37.3,37.7,40.4,40.3,41.7,43.4,43.4,44.7,45.6,46.8,46.8,48.8,51.2,52.7,55.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL32,Noord-Holland,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,28.4,29.1,30.8,34.4,36.7,34.4,34.2,34.5,35.3,37.3,38.7,38.6,38.5,39.2,40.8,41.6,42.9,44.4,45.4,48.5,49.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL33,Zuid-Holland,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,25.2,25.3,25.9,27.1,29.4,28.3,28.2,30.2,31,31.3,31.9,32.2,33.8,34.8,34.2,36.1,36.6,37.6,38.9,40.8,44.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL34,Zeeland,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,17,18.8,19.1,21.7,21.3,20.4,19.9,20,23.1,25.7,26.4,24.9,22,23.8,24.9,25.1,26.1,27.8,29.1,29.7,31.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL41,Noord-Brabant,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,21.9,22.1,23,25.8,27.9,26.5,27.4,28.2,28.8,28.5,29.3,30,31.6,32.2,33.2,33.2,34.4,34.4,36,38.1,41.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NL42,Limburg (NL),,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,18.3,19.6,19.6,21.7,24,21.8,22.7,23.2,25.6,26.1,25.5,25.5,26.1,27.4,27.1,29.4,29.3,30.9,32.2,33.6,34.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NO01,Oslo og Akershus,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,43.5,46.1,44.5,41.5,42.9,44.9,45.7,46.4,48.3,47.4,47.9,48.8,50.1,51,53.4,53.5,53.4,54.3,53.8,53.8,54.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NO02,Hedmark og Oppland,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,26,25.7,26.1,24.2,24.6,24.7,24.6,26,25,27,29.4,29,30.8,30.4,33.6,33.8,35.2,36.5,34.5,33,35.5
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NO03,Sor-Ostlandet,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,27.9,30.2,28.7,26.1,27.4,27.3,27.3,28.8,30,30.8,30.6,32.1,34,34.7,36.3,37.2,37.1,35.6,36.8,39,38.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NO04,Agder og Rogaland,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,28.8,29.9,31.8,29.5,30.3,29.1,30.4,32.2,31.3,30.6,32.9,34.3,35.5,36.9,38.5,39.9,40,39.8,41.2,41.5,43.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NO05,Vestlandet,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,29.1,32.9,34.4,30.7,30.8,30.3,30.9,32.4,33.9,35.8,36.8,36,36.6,38.6,42.3,43.2,42.6,42.8,43.3,42.9,46
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NO06,Trondelag,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,29.3,31.9,32,31.1,32.5,32.8,32.6,33.3,35.3,35.6,37,38.3,37.6,37.9,40.7,44,43.2,42.8,43.8,44,46
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,NO07,Nord-Norge,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,26.4,29.9,29.7,26.2,28.6,28.5,28.3,30.2,31.8,32.6,33.4,33.5,32.1,35.2,38.9,38.7,39.5,39.2,40.2,40.5,40.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL21,Malopolskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,13.4,13.8,14,14.6,16.1,17,19,19.7,20.2,21.7,23.1,24.4,25.8,26.6,27.3,28.9,30.7,33.6,33,33.7,33.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL22,Slaskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,7.9,9.1,10.6,13,14.6,15.4,16.6,16.6,17.6,20.5,21.7,22.7,23.3,24.4,25,25.4,27.2,28.2,29.7,30.9,30.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL41,Wielkopolskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,9.8,10.1,10.6,12.7,13.8,15.4,16.4,16.2,17.2,17.5,20.3,21.5,22.4,23.4,24.6,25.7,25.6,25.2,26.5,28.4,29.3
