"NUTS","Name","Country","Year","GDP_growth","GDP_capita","Labor_Prodx","Wage_EUR","Activity_rate","NEET_share","Life_exp","Fertility_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","inv_rate","GVA_agriculture","GVA_industry","GVA_construction","GVA_services","GVA_public","GFCF_share","Pop_growth","emp_rate","unemp_rate","Employment_rate","Unemployment_rate","Migration_rate","Candidates","CEE","Capital","Coastal","Island","Objective_1","Eurozone","Output_density","Employment_density","Population_density","Dist_BRUX"
"IE04","Northern and Western","Ireland",2014,0.0842873775150257,23817.8405865991,58271.57,2728.08,0.648,0.179,81.5,1.94,0.23,0.387,0.384,0.309706658590404,0.0278631073421884,0.270329468264613,0.0354886860208541,0.432705620213733,0.233618526370441,0.283464177168823,-0.00024340761062456,0.532,0.115,0.415812633651919,0.0540904233565087,-0.00604589410510333,0,0,0,1,0,0,1,0.773247617957653,0.0134993819997666,0.0324650597583022,810.951248859704
"IE04","Northern and Western","Ireland",2015,-0.0461817002894323,22717.8922110873,56024.24,2834.89166666667,0.653,0.183,81.7,1.94,0.218,0.39,0.392,0.509716348355467,0.0260108288662015,0.22082267058158,0.0384721062414137,0.476637125232336,0.238057269078469,0.473251399330722,0.00327181097375955,0.545,0.1,0.426530482942965,0.0474586888252122,0.00061923427736674,0,0,0,1,0,0,1,0.739950812248354,0.0138926434886551,0.0325712792970832,810.951248859704
"IE04","Northern and Western","Ireland",2016,0.0230981786945706,23242.6341449429,59288.5,2925.96666666667,0.655,0.146,81.8,1.94,0.222,0.379,0.399,0.748859079649343,0.0255279383334405,0.221558573837201,0.0421559562717245,0.481723024588502,0.229029562568913,0.695023288897047,0.00869916570733171,0.555,0.085,0.435651355662638,0.040412707366964,0.00526905856168686,0,0,0,1,0,0,1,0.763627964996509,0.0143131607242982,0.0328546222529883,810.951248859704
"IE04","Northern and Western","Ireland",2017,0.0782579651084701,25061.5553968868,59009.45,2943.12916666667,0.652,0.123,82.4,1.88,0.203,0.382,0.415,0.583592299376057,0.0338053706567637,0.240666314375888,0.0520291464059068,0.4448511409858,0.228652875613883,0.538433324834838,0.0101019917183578,0.565,0.062,0.444552385377289,0.0293317752294331,0.00402666610349658,0,0,0,1,0,0,1,0.831705793743859,0.0147531463504804,0.0331865193748977,810.951248859704
"IE04","Northern and Western","Ireland",2018,0.0440636651727613,26165.8593826039,60693.68,3111.61083333333,0.649,0.127,82.6,1.89,0.197,0.391,0.412,0.625316978103863,0.027972027972028,0.242471626733922,0.0532935916542474,0.445915396079331,0.230347357560472,0.585636308197087,0.0114769370117726,0.566,0.056,0.444959981440668,0.0262150562579747,0.00857789119591695,0,0,0,1,0,0,1,0.878319841220841,0.0149361492215473,0.0335673989674034,810.951248859704
"IE04","Northern and Western","Ireland",2019,0.0342361378003623,27061.6773500916,67316.19,3221.51416666667,0.656,0.138,82.9,1.87,0.188,0.387,0.425,1.12665943756528,0.0277150989881916,0.251752126870729,0.0517505322160119,0.437812452658688,0.230973775903173,1.05610717689045,0.0125159494258207,0.576,0.047,0.455383839888188,0.0225687085428863,0.00665948744973593,0,0,0,1,0,0,1,0.919759485142729,0.0154773704785325,0.0339875268352358,810.951248859704
"IE05","Southern","Ireland",2008,-0.0741294276540668,34893.342476141,67983.36,3511.5675,NA,NA,NA,NA,NA,0.344,NA,0.438726022763674,0.0212695418816208,0.287354982941805,0.0846279118215643,0.386812212009955,0.219937591423189,0.391996077097052,0.0183462187533314,NA,NA,0.483855463570273,0.0381211475584689,0.00240973057105347,0,0,0,1,0,0,1,1.79258886967039,0.0248572895852081,0.0513733779128815,744.47071384093
"IE05","Southern","Ireland",2009,-0.0698077041892703,32457.5183463916,73889.99,3500.41416666667,NA,NA,NA,NA,NA,0.342,NA,0.34147969158349,0.0117750073341858,0.392872738999281,0.0332400977294256,0.345631624561348,0.21648277082181,0.306864422128756,0.00797515475605758,NA,NA,0.439268299852053,0.0687805977314813,-0.00557495158250896,0,0,0,1,0,0,1,1.6807505467119,0.0227466692693597,0.0517830885520782,744.47071384093
"IE05","Southern","Ireland",2010,0.0081487206412141,32722.0055961035,80306.31,3348.71833333333,NA,NA,NA,NA,NA,0.343,NA,0.265693073660863,0.0190700098889478,0.44628756888478,0.0178344276959181,0.329818931435914,0.186986916986467,0.241777118429015,0.00323196958761035,NA,NA,0.415325707417721,0.0772184180902049,-0.00659286426291244,0,0,0,1,0,0,1,1.69992291298371,0.0215763573634566,0.051950449919431,744.47071384093
"IE05","Southern","Ireland",2011,0.0126007385618761,33134.3270338402,81045.46,3296.40916666667,NA,NA,NA,NA,NA,0.344,NA,0.234924395634123,0.0260573812157348,0.411828358127551,0.0128018011532093,0.347856440060824,0.201456019442681,0.212322986951018,0.00426394114732506,NA,NA,0.40571764956057,0.0804563124168532,-0.00271775069823891,0,0,0,1,0,0,1,1.72868290327271,0.0211670864368257,0.0521719635804645,744.47071384093
"IE05","Southern","Ireland",2012,-0.00594261806450199,32937.4223834538,75954.29,3341.5375,0.66,0.222,NA,NA,0.258,0.369,0.373,0.29484493411124,0.0227116823201401,0.371390767899954,0.021339726492467,0.380585197294224,0.203977276690936,0.266362482879158,0.00597814389037714,0.515,0.166,0.403886643642056,0.0802359775545492,-0.00201202186285384,0,0,0,1,0,0,1,1.72868290327271,0.0211975280759966,0.0524838550857921,744.47071384093
"IE05","Southern","Ireland",2013,-0.00147868503600387,32888.7183098508,75533.46,3268.8075,0.66,0.194,80.5,1.96,0.24,0.369,0.391,0.291767016939575,0.0249025649305509,0.372495728105701,0.0262547708425835,0.380310715839422,0.196036220281743,0.26682170256486,0.00518214855836249,0.528,0.143,0.413922039553405,0.0691152352290228,-0.00270626537942213,0,0,0,1,0,0,1,1.73507177085495,0.0218368024985853,0.0527558342197622,744.47071384093
"IE05","Southern","Ireland",2014,0.0882585168465621,35791.4278088626,88727.51,3348.20416666667,0.652,0.183,80.8,1.93,0.208,0.403,0.389,0.287352767018303,0.0267612327025997,0.419572981922826,0.027570236213939,0.344388457462256,0.181705205909309,0.263005007137026,0.00351282350482204,0.531,0.126,0.41720094582585,0.0603120509739055,-0.00428828904805989,0,0,0,1,0,0,1,1.8948395686117,0.0220871004206571,0.0529411561542259,744.47071384093
"IE05","Southern","Ireland",2015,0.679727443524927,60119.8435334878,164364.08,3387.44583333333,0.656,0.172,81,1.93,0.205,0.393,0.403,0.269487542873129,0.0130928779367668,0.690290638771976,0.0155232051567231,0.18560239963244,0.0954918498558997,0.250208330327124,0.00393689468327548,0.546,0.106,0.429311008651769,0.0512296712073338,-0.00124096719073666,0,0,0,1,0,0,1,3.19534442808481,0.0228176997607584,0.0531495799104159,744.47071384093
"IE05","Southern","Ireland",2016,-0.00277777714805271,59952.844005976,153521.17,3415.8675,0.661,0.138,80.9,1.86,0.195,0.397,0.409,0.489593273050047,0.0147637647449909,0.664236244266463,0.0186046465057088,0.20585363997641,0.0965427057790452,0.454395585503456,0.00780027428556882,0.562,0.086,0.442595787351952,0.0414242882726324,0.00478905186371409,0,0,0,1,0,0,1,3.21132380144679,0.0237072721054189,0.0535641612118799,744.47071384093
"IE05","Southern","Ireland",2017,0.0617982431696913,63657.8244385719,158042.34,3516.61333333333,0.657,0.135,81.7,1.84,0.181,0.393,0.426,0.376708271022662,0.0196987998006059,0.648250508071629,0.0226408221174125,0.214171363932666,0.095238506077687,0.347558176661056,0.00926994743661958,0.567,0.07,0.447602816006086,0.0337860666261234,0.00280674620157018,0,0,0,1,0,0,1,3.44138643318346,0.0241977207365055,0.0540606981708007,744.47071384093
"IE05","Southern","Ireland",2018,0.0652522989603086,67811.6438300004,162107.68,3739.6525,0.65,0.124,81.7,1.85,0.179,0.396,0.425,0.375377394104511,0.0150957641804214,0.657212900760928,0.023008873707718,0.208453446009561,0.0962290153413717,0.35155553813833,0.0102184081507009,0.566,0.061,0.448463543215015,0.0293566799453,0.00697252115662842,0,0,0,1,0,0,1,3.70340492988153,0.0244919899151574,0.0546131124496217,744.47071384093
"IE05","Southern","Ireland",2019,0.0213401386683176,69258.7537126592,173750.59,3940.2625,0.649,0.124,82.4,1.76,0.174,0.394,0.432,0.791142412293802,0.0150669012582105,0.641289952303624,0.0231864124310093,0.226778239877383,0.0936784941297733,0.74159864044275,0.0112075628753196,0.567,0.055,0.449495320691852,0.0261526777402127,0.0057125532853153,0,0,0,1,0,0,1,3.82482799509464,0.0248234655416849,0.0552251923412178,744.47071384093
"IE06","Eastern and Midland","Ireland",2008,-0.0590879985985032,49631.8246089945,106049.29,4042.36666666667,NA,NA,NA,NA,NA,0.3446329,NA,0.184096155407678,0.00297344010393507,0.198088530409128,0.053905685109213,0.563879662675013,0.181154615018773,0.16448756017806,0.0221976942666326,NA,NA,0.507277890526848,0.0342893463279734,0.00399206048306162,0,0,1,1,0,0,1,7.41513969601628,0.0757887998797317,0.149402923515983,741.518241779013
"IE06","Eastern and Midland","Ireland",2009,-0.0555314210419333,46875.698859553,103292.76,4099.83916666667,NA,NA,NA,NA,NA,0.342886,NA,0.166703913050588,0.00209851577702316,0.195254628998763,0.0229692090503262,0.579579533747949,0.200098112425939,0.149805396011524,0.0117935837106091,NA,NA,0.453790889741488,0.0617177652107428,-0.00399190872750734,0,0,1,1,0,0,1,7.08596123997355,0.0685972632727156,0.151164919401078,741.518241779013
"IE06","Eastern and Midland","Ireland",2010,0.0148582527917822,47572.1898429997,105058.81,4105.98333333333,NA,NA,NA,NA,NA,0.3431266,NA,0.144676292059657,0.00357783330559392,0.141424718353094,0.0132333538715221,0.63968485086299,0.202080345835175,0.131653222975372,0.00704197864216324,NA,NA,0.432742511365761,0.0689925626655844,-0.00574877222422355,0,0,1,1,0,0,1,7.24188684580605,0.065876141313304,0.152229419534945,741.518241779013
"IE06","Eastern and Midland","Ireland",2011,0.00407584086052755,47766.0865181866,111823.1,4112.56333333333,NA,NA,NA,NA,NA,0.3451392,NA,0.144369480090183,0.00434812089979827,0.188688740655354,0.00915605770371752,0.613716499126985,0.184090581614145,0.130480203997407,0.00547152517795339,NA,NA,0.42353952786159,0.0717463896645289,-0.00689164435740949,0,0,1,1,0,0,1,7.31118929212795,0.0648279540279185,0.153062346636756,741.518241779013
"IE06","Eastern and Midland","Ireland",2012,-0.00674570866625682,47443.8704144077,119632.66,4223.24416666667,0.663,0.212,NA,NA,0.233,0.321,0.446,0.167990097249169,0.00367157075291678,0.199012122677419,0.0136212777266034,0.601701011255487,0.181995016654445,0.151761877169516,0.00440546415424295,0.534,0.146,0.418159906768537,0.0716574637773101,-0.00669435134191808,0,0,1,1,0,0,1,7.29386204775022,0.0642865062910968,0.153736657318228,741.518241779013
"IE06","Eastern and Midland","Ireland",2013,0.00842336991979448,47843.5076853351,119059.44,4219.69833333333,0.667,0.181,81.3,1.9,0.209,0.327,0.464,0.150306396723994,0.00395312994991536,0.183386164822585,0.0172905705995192,0.620362506292162,0.175008600098342,0.137455499410806,0.00695714052854943,0.543,0.136,0.423790564684897,0.0668128178373184,-0.00046141201043356,0,0,1,1,0,0,1,7.4064728082329,0.0656054174448932,0.15480622484758,741.518241779013
"IE06","Eastern and Midland","Ireland",2014,0.0739236011564418,51380.2720653909,119197.05,4210.44583333333,0.67,0.174,81.8,1.87,0.178,0.343,0.479,0.179650950564677,0.00457124020382014,0.150141355523109,0.0215031735153014,0.659037069042582,0.164747161715188,0.164428826629757,0.0128459973517013,0.558,0.115,0.43577026145773,0.05666828554972,0.00597009242685917,0,0,1,1,0,0,1,8.056162832535,0.0683265394043047,0.156794865201999,741.518241779013
"IE06","Eastern and Midland","Ireland",2015,0.0587115129747379,54396.8855754037,129774.56,4287.2425,0.668,0.155,81.7,1.79,0.169,0.338,0.492,0.212436731037989,0.00422672802527754,0.16836750852045,0.0210849170367591,0.658666335349657,0.14765532311935,0.197239008244523,0.015639561369761,0.569,0.094,0.445493519202645,0.0462057857490023,0.00639993722987596,0,0,1,1,0,0,1,8.6625445426763,0.0709435367989428,0.159247068118789,741.518241779013
"IE06","Eastern and Midland","Ireland",2016,0.011083542716594,54999.7957803284,132176.84,4413.90583333333,0.673,0.15,82.2,1.75,0.168,0.336,0.496,0.2514780859363,0.00431985011824688,0.173554163211401,0.0232178506710894,0.651904235388065,0.147003132774348,0.233398800777058,0.0147531586667451,0.58,0.082,0.456027457870297,0.0408947004420236,0.00553839677309885,0,0,1,1,0,0,1,8.88777259483071,0.0736924253089606,0.16159646538196,741.518241779013
"IE06","Eastern and Midland","Ireland",2017,0.0965463191285055,60309.8236157386,148860.38,4588.79916666667,0.674,0.126,82.3,1.7,0.161,0.332,0.507,0.314381955422829,0.00501976607650857,0.183024764578021,0.0268671117605663,0.644332894087189,0.140755463497715,0.290055013203046,0.0123929843251301,0.591,0.067,0.464913992820713,0.0334354500632219,0.00283649725472891,0,0,1,1,0,0,1,9.86663454398651,0.0760595237481425,0.163599127844435,741.518241779013
"IE06","Eastern and Midland","Ireland",2018,0.0793347945377087,65094.4910808986,163295.44,4599.3575,0.685,0.107,82.5,1.66,0.151,0.331,0.517,0.217665164289618,0.00367133386842653,0.199189585348508,0.0249464335123837,0.645709421527668,0.126484369104542,0.203852000019274,0.0143475419852511,0.607,0.056,0.478458491906196,0.0282356602584964,0.0105885817499751,0,0,1,1,0,0,1,10.8021947101706,0.0793984514585429,0.165946373199933,741.518241779013
"IE06","Eastern and Midland","Ireland",2019,0.0498112328168098,68336.927931221,170273.56,4733.89583333333,0.69,0.1,83,1.64,0.148,0.336,0.515,0.372624063905198,0.00386210042094572,0.180022657374257,0.0248613476386603,0.6694398898594,0.121815060502369,0.349289262283644,0.0159533571990894,0.616,0.047,0.488650044549996,0.024086642741974,0.0068883680867218,0,0,1,1,0,0,1,11.5211806496055,0.0823833556487136,0.168593774967485,741.518241779013
"ITC1","Piemonte","Italy",2008,-0.0298701585674546,29904.4503261131,67082.92,2943.31333333333,0.59,0.125,81.5,1.42,0.458,0.405,0.137,0.249146728211026,0.0160146573659394,0.236084956773031,0.0613043294315522,0.512141800690561,0.174453392321979,0.224740199709183,0.00960273308557051,0.493,0.051,0.437615748679608,0.0227724809657727,0.0077764821546974,0,0,0,0,0,0,1,5.16103737295969,0.0755255893120021,0.172584258084589,560.68832500668
"ITC1","Piemonte","Italy",2009,-0.0884435199538434,27259.5954769868,63303.27,2883.00333333333,0.59,0.159,81.7,1.43,0.449,0.414,0.137,0.227520573138211,0.015363000773138,0.213426738013359,0.0585017009960272,0.522981227617562,0.18972825630126,0.205580144573969,0.00493861032992661,0.483,0.068,0.430619070370623,0.0303506017791732,0.00372284030669124,0,0,0,0,0,0,1,4.72781113395358,0.0746851007789062,0.173436584484348,560.68832500668
"ITC1","Piemonte","Italy",2010,0.0332944003715531,28167.1873627642,66327.94,3008.74333333333,0.59,0.169,82.2,1.44,0.431,0.429,0.141,0.251085774876428,0.0149027399192073,0.232461143272301,0.0573885351455465,0.510457890856642,0.184789690806303,0.225864829234062,0.00247992173458012,0.478,0.075,0.426172211883255,0.0334982524624393,0.00287503971676274,0,0,0,0,0,0,1,4.89733573589605,0.0740971534012945,0.173866693639783,560.68832500668
"ITC1","Piemonte","Italy",2011,0.00883644508020948,28416.0851669592,67526.53,3042.03,0.597,0.163,82.3,1.45,0.424,0.436,0.14,0.248571650344539,0.0164433548490628,0.231853570939549,0.0571113105407887,0.511548460975595,0.183043302695004,0.223261362897534,0.00172484226771368,0.482,0.076,0.428315737006661,0.0340069781140967,0.00105487335176039,0,0,0,0,0,0,1,4.94913254845725,0.0745982897567085,0.17416658626192,560.68832500668
"ITC1","Piemonte","Italy",2012,-0.0501393517508248,26991.3210773916,65203.44,2977.985,0.602,0.18,82.4,1.45,0.422,0.426,0.152,0.244740858476849,0.0177592544093343,0.229299834734627,0.055225727212795,0.510426167920456,0.187289918812257,0.219676747600006,0.00169921609497485,0.476,0.092,0.427928437337435,0.041571483500328,0.00674665822269468,0,0,0,0,0,0,1,4.70897424224825,0.0746574790900251,0.174462532928503,560.68832500668
"ITC1","Piemonte","Italy",2013,-0.00147373508555392,26951.5430205144,67070.75,3004.0725,0.597,0.225,82.7,1.41,0.407,0.433,0.159,0.223147898670844,0.0191495474019103,0.229086185453695,0.0510615936663033,0.515676327683515,0.185026345794576,0.200838305082024,0.00047497342410603,0.463,0.105,0.41976759958403,0.0471130804358638,0.0174456300583262,0,0,0,0,0,0,1,4.70426780309902,0.0732685027348618,0.174545397995146,560.68832500668
"ITC1","Piemonte","Italy",2014,-0.00850092460348844,26722.4299853494,67381.06,3029.4,0.604,0.213,83.2,1.4,0.394,0.444,0.162,0.220556796940464,0.0187407343746643,0.229363169542144,0.0463818404486174,0.518673592162087,0.186839768242987,0.198240873657039,-0.00253198896776235,0.464,0.113,0.418022755088165,0.0511762839399846,0.00055391868002357,0,0,0,0,0,0,1,4.65246727883499,0.0727792042461111,0.174103450973049,560.68832500668
"ITC1","Piemonte","Italy",2015,0.0163610403925367,27159.6367417264,68533.02,3091.17666666667,0.61,0.2,82.5,1.36,0.386,0.448,0.166,0.231064186493496,0.0180848395995293,0.237416897421913,0.0444961585608589,0.516844109997913,0.183157994419786,0.207710673194171,-0.00414759077104392,0.471,0.102,0.42131136348119,0.0466100730558274,0.00021552607023373,0,0,0,0,0,0,1,4.70897424224825,0.0730475292238131,0.173381341106586,560.68832500668
"ITC1","Piemonte","Italy",2016,0.016841687585039,27617.0508586537,69878.02,3107.81416666667,0.612,0.2,83.3,1.35,0.391,0.439,0.17,0.231605777109202,0.0173434852554262,0.24482507968825,0.043007254349142,0.514946630490527,0.179879262561548,0.207973497530962,-0.00377796490589226,0.476,0.093,0.425239302766546,0.0426518630205835,0.00172069540584378,0,0,0,0,0,0,1,4.77019135651351,0.0734500166903661,0.172726312484549,560.68832500668
"ITC1","Piemonte","Italy",2017,0.0326857827329116,28519.7357827434,71424.94,3124.2975,0.617,0.2,83,1.34,0.387,0.432,0.181,0.235444727732521,0.0166697759260411,0.245679580457268,0.0441547996600543,0.517483572746305,0.176011442074498,0.211203693855648,-0.00392936284924497,0.479,0.091,0.431733217128048,0.0418339028921355,0.00138758285360428,0,0,0,0,0,0,1,4.90675232589736,0.0742786673567987,0.172047608129185,560.68832500668
"ITC1","Piemonte","Italy",2018,0.014459836101307,28932.1264878145,72223.2,3198.54083333333,0.616,0.177,83,1.28,0.371,0.436,0.193,0.233833658219623,0.0170216049382716,0.246622807017544,0.0435006497725796,0.515266406757635,0.17758853151397,0.209833064144651,-0.00479346803972386,0.483,0.082,0.43779959439528,0.037195796460177,0.00122303650442478,0,0,0,0,0,0,1,4.95384269930932,0.0749613176677171,0.171222903418307,560.68832500668
"ITC1","Piemonte","Italy",2019,0.00064822689230275,28950.8810702554,72455.07,3232.99583333333,0.614,0.165,83.3,1.27,0.365,0.442,0.193,0.231583436787321,0.0164350214542259,0.242494258101378,0.0447293498018054,0.519604193406892,0.176737177235699,0.207701347067973,-0.00444782448377581,0.484,0.076,0.44017222620894,0.0344452417880044,0.00180953262807009,0,0,0,0,0,0,1,4.93500580760395,0.075032344867697,0.1704613339963,560.68832500668
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2008,-0.007052259361925,38055.9840261122,77040.39,3059.03583333333,0.612,0.118,81.5,1.57,0.519,0.362,0.118,0.313342239096299,0.0128196114275001,0.166350277719187,0.0805737186247627,0.473458482739225,0.266821345707657,0.282645920977528,0.00799360511590727,0.526,0.033,0.486915146708961,0.0150674068199841,0.00616970658207772,0,0,0,0,0,0,1,1.47501089257373,0.0188723314751777,0.0387589739254056,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2009,-0.0608070993735558,35741.910023678,73514.45,3016.85,0.609,0.146,81.9,1.63,0.506,0.386,0.108,0.285082359841634,0.0119262916076055,0.13238672466885,0.0841194584290532,0.475072095410333,0.296495429884159,0.257590813735232,0.00475812846946868,0.517,0.045,0.486187845303867,0.021310181531176,0.00221783741120758,0,0,0,0,0,0,1,1.39191128803489,0.018933804867605,0.0389433941026875,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2010,0.0393715077070637,37149.1229096404,75203.17,3040.3875,0.615,0.14,82.1,1.63,0.496,0.394,0.11,0.289424904385368,0.0120134212440461,0.133719702480114,0.0818179685116967,0.480184894061334,0.292240549989441,0.260352906412259,0.00315706393054459,0.521,0.045,0.49567269866247,0.020456333595594,0.00081825334382376,0,0,0,0,0,0,1,1.45128029926121,0.019364118614596,0.039066340887542,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2011,-0.0026015672649299,37052.4769675578,77173.84,3075.95833333333,0.616,0.152,82.5,1.6,0.482,0.397,0.122,0.275419341478567,0.0124939601021606,0.129288327466004,0.0782770759991717,0.490393686293459,0.289592968408458,0.247375382326197,0.000786782061369,0.517,0.053,0.492924528301887,0.0243710691823899,-0.0005817610062893,0,0,0,0,0,0,1,1.44864356667093,0.019271908525955,0.0390970775837557,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2012,-0.0122264722330186,36599.4558867494,76718.4,3014.9525,0.622,0.135,82.7,1.57,0.46,0.394,0.145,0.266873687094712,0.0129463877979724,0.142981094163851,0.0760115079002649,0.487807105671751,0.280299570737054,0.239542557334044,0.00314465408805031,0.51,0.071,0.498432601880878,0.0329153605015674,0.010423197492163,0,0,0,0,0,0,1,1.43543155175619,0.0195485387918778,0.0392200243686103,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2013,-0.0551747694718629,34580.0893454024,75490.81,3008.18416666667,0.621,0.191,83,1.44,0.449,0.39,0.161,0.231643916913947,0.0140296735905045,0.137970326409496,0.0736379821958457,0.489661721068249,0.284700296735905,0.208486454149218,0.00391849529780564,0.501,0.083,0.4839968774395,0.0382513661202186,0.00761124121779859,0,0,0,0,0,0,1,1.36154633530165,0.0190567516524595,0.0393737078496785,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2014,-0.0184078462403432,33943.5443777549,75139.81,2962.8375,0.631,0.191,82.9,1.54,0.44,0.408,0.152,0.216972543006373,0.0136805788490105,0.133283818103407,0.0679716325650486,0.501221908093344,0.28384206238919,0.195021104315617,0,0.503,0.089,0.482435597189696,0.0421545667447307,-0.00096018735362997,0,0,0,0,0,0,1,1.33648319971232,0.0189952782600322,0.0393737078496785,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2015,-0.00818889816475185,33665.5841494947,76789.11,3065.28416666667,0.63,0.195,81.6,1.4,0.433,0.412,0.155,0.213741005474409,0.0125505008247472,0.130740360020081,0.0623461069541727,0.504506227438981,0.289856804762019,0.19213908110199,-0.00468384074941452,0.501,0.089,0.475294117647059,0.0415686274509804,-0.00353725490196078,0,0,0,0,0,0,1,1.31933026189383,0.0186264379054685,0.0391892876723966,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2016,-0.0153517481968243,33148.7585787327,76335.43,3111.81666666667,0.629,0.177,83,1.41,0.418,0.424,0.158,0.205376551857398,0.0123665523404666,0.116564417177914,0.0563257813632192,0.522873291145355,0.291869957973045,0.184418851801245,-0.00470588235294118,0.5,0.087,0.475965327029157,0.0409771473601261,-0.00018124507486209,0,0,0,0,0,0,1,1.29296293599102,0.0185649645130412,0.0390048674951148,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2017,0.0285240357552471,34094.2949536745,78297.54,3152.4025,0.63,0.157,82.8,1.35,0.403,0.417,0.18,0.20168518345626,0.0119503314349734,0.128512743908132,0.0564373074409486,0.518438987956307,0.284637288768556,0.180921672494294,-0.00394011032308905,0.504,0.078,0.482594936708861,0.0363924050632911,-0.00105221518987342,0,0,0,0,0,0,1,1.32460372707439,0.0187493846903231,0.0388511840140465,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2018,0.0139853329996625,34571.1150219904,78437.89,3155.97333333333,0.631,0.161,82.3,1.38,0.39,0.422,0.188,0.199755128442062,0.0121511735353909,0.135742007022731,0.0543799667344299,0.523309000184809,0.274394751432268,0.179253301270756,-0.00395569620253165,0.507,0.07,0.488482922954726,0.0333598093725179,0.00029388403494837,0,0,0,0,0,0,1,1.33781574198913,0.0189030681713913,0.0386975005329783,572.980988247901
"ITC2","Valle d'Aosta/Vallée d'Aoste","Italy",2019,0.00180731843541599,34633.5960355025,79688.36,3186.29666666667,0.634,0.147,83.6,1.31,0.381,0.43,0.189,0.224097988393697,0.0130054820285799,0.139069202009313,0.0558754042709361,0.516549303851182,0.275431795765764,0.20098745114174,-0.00476568705321684,0.512,0.065,0.48683160415004,0.0303272146847566,-0.00054269752593774,0,0,0,0,0,0,1,1.33384646712204,0.0187493846903231,0.0385130803556964,572.980988247901
"ITC3","Liguria","Italy",2008,-0.00458030268637825,31178.0393684453,71576.23,2920.66833333333,0.566,0.129,81.6,1.35,0.372,0.452,0.176,0.18870155612768,0.0129867170946208,0.148850561618555,0.0527192362899,0.597026725296758,0.188421316443007,0.170216307866208,0.00284432083939068,0.456,0.054,0.42846338081432,0.0226900289928148,0.00831274423295096,0,0,0,1,0,0,1,9.14457782146426,0.125669118676836,0.29330188833873,751.047175312826
"ITC3","Liguria","Italy",2009,-0.0663355858005246,29109.8258628277,68498.55,2938.23583333333,0.564,0.144,81.7,1.36,0.358,0.457,0.186,0.215049343088024,0.013396367564777,0.142615745332782,0.0549478127233226,0.583300071463227,0.205737612841392,0.19431162941367,0.00258414219084836,0.452,0.058,0.424970138932545,0.0243289117998365,0.00543282831457849,0,0,0,1,0,0,1,8.56003021525582,0.124966643462108,0.294059822123041,751.047175312826
"ITC3","Liguria","Italy",2010,-0.0102257492288858,28812.1560834579,69025.2,2948.86666666667,0.563,0.161,82.1,1.37,0.368,0.449,0.184,0.212574973049495,0.0128301286148043,0.13481764094451,0.0556253602444477,0.583867319106039,0.212857139411888,0.191222475322703,0.0008801156723455,0.446,0.066,0.419446014697569,0.0276992651215376,0.00450976697443628,0,0,0,1,0,0,1,8.47995427071032,0.123450775893485,0.294318628781099,751.047175312826
"ITC3","Liguria","Italy",2011,0.00617176383605276,28989.9779064125,69392.29,2945.9,0.569,0.154,82.1,1.34,0.365,0.456,0.179,0.222465166029529,0.0121343348075248,0.128578141196527,0.05691732643226,0.591281413145884,0.211086423192896,0.199812945764876,-0.00050248099993719,0.45,0.064,0.427009363413561,0.0271476151574185,0.00202161754540313,0,0,0,1,0,0,1,8.52800323192446,0.125613660107253,0.294170739262209,751.047175312826
"ITC3","Liguria","Italy",2012,-0.0341021448644567,28001.3574802306,68088.91,2908.34833333333,0.573,0.177,82.3,1.4,0.365,0.447,0.188,0.188846839520846,0.0118754044879213,0.133384177515163,0.0535114964790003,0.591198342832534,0.210032984561493,0.169506751635271,-0.00163388424558537,0.444,0.081,0.428085856360546,0.0342418329451753,0.00499842638635362,0,0,0,1,0,0,1,8.22372143162524,0.12572457724642,0.293690098325816,751.047175312826
"ITC3","Liguria","Italy",2013,-0.027185268510124,27240.1330584826,68868.53,2955.7025,0.568,0.211,82.5,1.34,0.368,0.433,0.2,0.17801353513818,0.0120830368828873,0.133185371172147,0.0525718947979321,0.591194632567378,0.210962636316616,0.16021653896084,-0.00308428274689998,0.432,0.098,0.419497411289304,0.0414825104179821,0.0236778633665867,0,0,0,1,0,0,1,7.97548260904737,0.122822245438202,0.292784275022614,751.047175312826
