"NUTS","Name","Country","Year","GDP_growth","GDP_capita","Labor_Prodx","Wage_EUR","Activity_rate","NEET_share","Life_exp","Fertility_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","inv_rate","GVA_agriculture","GVA_industry","GVA_construction","GVA_services","GVA_public","GFCF_share","Pop_growth","Employment_rate","Unemployment_rate","Migration_rate","Candidates","CEE","Capital","Coastal","Island","Objective_1","Eurozone","Output_density","Employment_density","Population_density","Dist_BRUX"
"FRC1","Bourgogne","France",2010,-0.0151648686743754,10.1390062206302,11.0809883445786,8.06181646554456,0.622,0.138,81.5,1.94,0.318,0.457,0.224,0.249273659644054,0.0455596657511338,0.168442165314536,0.0636612846037013,0.445335280825144,0.277001603505485,0.224362500982417,8.95097605218115e-05,0.495,0.089,0.00011629138847047,0,0,0,0,0,0,1,1.31282050831285,0.0204224550289605,0.0518669725118224,272.691645364398
"FRC1","Bourgogne","France",2011,0.0258173883209915,10.1644959674452,11.1104635427815,8.07832304627962,0.627,0.13,81.4,1.93,0.303,0.472,0.225,0.252578363018139,0.0499350444695555,0.16789531269618,0.0626135440608609,0.439824530385608,0.279736693084478,0.22662647887842,-0.00030016573044995,0.497,0.088,-0.0009184296801392,0,0,0,0,0,0,1,1.34630986774864,0.0205424570841794,0.0518514038241321,272.691645364398
"FRC1","Bourgogne","France",2012,-0.00993432791901176,10.1545119648269,11.1188972060615,8.10265656118937,0.615,0.121,81.7,1.94,0.279,0.473,0.249,0.251809002137272,0.0483458540768138,0.165673112609903,0.0617965880440764,0.438250764682545,0.285933680586662,0.225844811753903,-1.40078797368711e-05,0.492,0.088,0.00126620825745626,0,0,0,0,0,0,1,1.33291651244607,0.0204003493872097,0.0518506774959032,272.691645364398
"FRC1","Bourgogne","France",2013,-0.00043223630541478,10.1540796350804,11.1305588702829,8.12223716891981,0.613,0.12,81.9,1.91,0.26,0.472,0.268,0.250068036900163,0.0467330842462147,0.166294901174813,0.0623141702423131,0.439599764986558,0.285060622785621,0.22415428318689,0.0004324232144271,0.481,0.106,0.00042614847012699,0,0,0,0,0,0,1,1.33291651244607,0.0203024529737416,0.0518730989325362,272.691645364398
"FRC1","Bourgogne","France",2014,0.0115101703458447,10.1655240673722,11.1498901941102,8.13376864573479,0.607,0.135,82.4,1.91,0.245,0.479,0.276,0.245143584778688,0.0532435725203826,0.164173727700517,0.0609963250101944,0.438181868215716,0.283409509942986,0.21951487237846,-0.00045110859480585,0.477,0.107,-0.0005122180136295,0,0,0,0,0,0,1,1.34765039751477,0.0202677155367046,0.0518496985317685,272.691645364398
"FRC1","Bourgogne","France",2015,-0.00456639810174541,10.160947211426,11.1606910757302,8.14267766553943,0.608,0.14,81.9,1.87,0.243,0.497,0.259,0.239697031648126,0.0524585014136196,0.161150142857855,0.0588758856937706,0.444729218295778,0.282786251738977,0.214271227765978,-0.00140387933580976,0.485,0.088,-0.00064102016743373,0,0,0,0,0,0,1,1.33961319009736,0.0201508714303073,0.0517769078114318,272.691645364398
"FRC1","Bourgogne","France",2016,-0.0134974073481274,10.1473578860347,11.1497364936049,8.13113553449324,0.602,0.109,82.2,1.81,0.233,0.49,0.277,0.242481302643502,0.0390782954169706,0.159203289422206,0.0600612349468296,0.45689196045222,0.284765219761774,0.216480418601821,-0.00253663451603892,0.476,0.096,-0.00130670196861347,0,0,0,0,0,0,1,1.31817964178769,0.0201508714303073,0.0516455687199435,272.691645364398
"FRC1","Bourgogne","France",2017,0.0384907974380609,10.1851263889314,11.184177201518,8.14867409590597,0.607,0.145,82,1.78,0.221,0.475,0.303,0.250001824085221,0.0549682001143093,0.155275862488295,0.0587087908747097,0.447557549888731,0.283494460861211,0.222421773064531,-0.00281396465117417,0.476,0.107,-0.00020235305948628,0,0,0,0,0,0,1,1.36506534211573,0.0202740314343477,0.0515002399151758,272.691645364398
"FRC1","Bourgogne","France",2018,0.0175518968677206,10.2025260302579,11.2069240805659,8.16005028085535,0.619,0.116,82.3,1.78,0.199,0.499,0.302,0.25489678588242,0.0586877232026097,0.154768867902098,0.0590681484228997,0.445546885030743,0.281930753099277,0.226429321229505,-0.00278143478130233,0.494,0.089,-0.00070836640990434,0,0,0,0,0,0,1,1.38516134624895,0.0203056109225632,0.0513569953566303,272.691645364398
"FRC1","Bourgogne","France",2019,0.00224180686891868,10.2047653280271,11.2234555285751,8.17345327574501,0.615,0.116,82.4,1.75,0.171,0.51,0.319,0.259368033935609,0.0456456512946886,0.156707643977088,0.0599281407838674,0.454112153048844,0.283606410895513,0.230537076167128,-0.0032024064781092,0.495,0.075,-0.00071310968256132,0,0,0,0,0,0,1,1.38382081648282,0.0201824509185228,0.051192529382004,272.691645364398
"FRC2","Franche-Comté","France",2008,-0.0087730296720936,10.1377621918028,11.0923380895732,8.03701100260847,0.622,0.121,81.4,2.07,0.311,0.461,0.228,0.273923765715343,0.0199366287874496,0.236882952086378,0.0604745665416615,0.417770375657599,0.264935476926912,0.246234277663674,0.00410659759476863,0.514,0.069,-0.00043565100238321,0,0,0,0,0,0,1,1.81289878624165,0.0275888535645408,0.0717132457977211,329.089820400147
"FRC2","Franche-Comté","France",2009,-0.0410267161106973,10.095870129015,11.0743432905007,8.02613942105243,0.623,0.141,81.4,2.04,0.335,0.433,0.232,0.257278084326199,0.01795944188662,0.232539431499119,0.0596617423665538,0.416488009465903,0.27335527985723,0.232280105487315,0.00335742849277617,0.51,0.089,-0.00056752815845659,0,0,0,0,0,0,1,1.74435846402855,0.0270476544754459,0.0719540178924718,329.089820400147
"FRC2","Franche-Comté","France",2010,-0.00713114976566387,10.0887134310698,11.0767508087664,8.05889412902912,0.632,0.155,81.8,2.08,0.344,0.433,0.223,0.258910636707619,0.0226288908612448,0.235137260397689,0.0574150200090313,0.412863393593996,0.271955435138039,0.233036446325585,0.00223677890162788,0.513,0.082,-0.00231195042141287,0,0,0,0,0,0,1,1.73579310286348,0.0271522042994756,0.072114963121581,329.089820400147
"FRC2","Franche-Comté","France",2011,0.017053974838655,10.1056236193323,11.1043728454002,8.09141975816829,0.63,0.144,81.9,2.02,0.321,0.448,0.231,0.260717011654003,0.0236231834527593,0.233372445821609,0.0570814489088375,0.413730382049267,0.272192539767527,0.233929246777672,0.00167149495609341,0.508,0.079,-0.00125663757499598,0,0,0,0,0,0,1,1.7683461240621,0.0271583542891244,0.0722355029186976,329.089820400147
"FRC2","Franche-Comté","France",2012,-0.0479922965061314,10.0564414670141,11.0824443494852,8.11644245318278,0.636,0.142,81.9,2.01,0.291,0.467,0.242,0.259829369549633,0.0193003048660401,0.21785317588486,0.0593622233951206,0.422310364657597,0.281173931196383,0.233038587764821,0.00155547212026941,0.521,0.09,-0.00164656278955108,0,0,0,0,0,0,1,1.68609773740638,0.0267770549308985,0.0723478632295813,329.089820400147
"FRC2","Franche-Comté","France",2013,-0.00812093599919584,10.0482873765956,11.0883640780431,8.13342841862074,0.619,0.13,82.4,1.98,0.25,0.468,0.282,0.255265574080569,0.0164518404388208,0.211950932139606,0.0605033672090192,0.410689164640562,0.300408636132576,0.228813738926487,0.00101581958364148,0.502,0.095,-0.00183596088605069,0,0,0,0,0,0,1,1.67410390738961,0.0266233051896784,0.0724213556058845,329.089820400147
"FRC2","Franche-Comté","France",2014,0.0111507475328743,10.0593764128705,11.109226745878,8.14675371130651,0.618,0.129,82.7,1.98,0.228,0.499,0.273,0.253660198798843,0.0215255700849174,0.214287650386639,0.0583269764686294,0.407545372525179,0.298318302736485,0.227141281960597,0.00112093819129829,0.491,0.099,-0.00115191639699552,0,0,0,0,0,0,1,1.69466890953562,0.0265556553035415,0.0725025354692487,329.089820400147
"FRC2","Franche-Comté","France",2015,0.0101253569725661,10.0694508518364,11.1303150864577,8.153614231416,0.626,0.167,82.4,1.93,0.234,0.509,0.257,0.24812783101541,0.0231337111814202,0.220092716940189,0.0562826728579124,0.407965917799073,0.292524981221405,0.221808488991983,0.00098481217740191,0.507,0.093,-0.00120247511579861,0,0,0,0,0,0,1,1.71351386629162,0.0265864052517855,0.0725739368490714,329.089820400147
"FRC2","Franche-Comté","France",2016,0.0155141383515075,10.0848458763297,11.1454423223149,8.13797874979454,0.639,0.141,82.5,1.91,0.215,0.481,0.304,0.250875919203202,0.018344968816904,0.216386484222284,0.0559061714604859,0.413109932048776,0.296259890161035,0.223975507924689,-0.0005067513172992,0.534,0.081,-0.00303526674738102,0,0,0,0,0,0,1,1.73921576075101,0.0267155550344105,0.0725371599109715,329.089820400147
"FRC2","Franche-Comté","France",2017,0.0133804309417756,10.0981375799027,11.1486596401999,8.14494354134199,0.632,0.134,82.6,1.86,0.2,0.475,0.325,0.260576891331223,0.0203742493552801,0.219740351211853,0.0574837031683902,0.409491597548047,0.292913767108463,0.231830939947781,-0.00056296567605055,0.529,0.069,-0.00042415872358763,0,0,0,0,0,0,1,1.76149499732287,0.0271276043408804,0.0724963239797035,329.089820400147
"FRC2","Franche-Comté","France",2018,-0.00259206269701619,10.0955421519947,11.1567156985339,8.1602746463806,0.628,0.147,82.5,1.83,0.21,0.489,0.301,0.267497224981013,0.0229961441841444,0.215984109364959,0.057654670795116,0.412042852135304,0.291325874861249,0.237622606258758,-0.00032829885205683,0.521,0.072,-0.00154953636955339,0,0,0,0,0,0,1,1.75635229404533,0.0270722544340412,0.0724725235197626,329.089820400147
"FRC2","Franche-Comté","France",2019,0.0217348661306175,10.1170441836327,11.1866622188162,8.16070680112872,0.606,0.134,82.8,1.8,0.215,0.494,0.291,0.271408622487759,0.0229650186484719,0.218019196436463,0.0570873031304686,0.415689463171478,0.286239018613119,0.241239316239316,-0.00121858391384374,0.492,0.082,-0.00155312617620845,0,0,0,0,0,0,1,1.7923395950598,0.0271214543512316,0.0723842096684057,329.089820400147
"FRD1","Basse-Normandie","France",2008,-0.00223335706872198,10.1403131121964,11.0613995072229,7.99739353228773,0.651,0.117,81.2,1.99,0.301,0.453,0.246,0.278367998851462,0.0301192206689039,0.167396467048316,0.0749899801996782,0.45415717028875,0.273340152779523,0.250229879494749,0.00322651574539684,0.541,0.063,0.00046557438197383,0,0,0,1,0,0,1,2.10435442767736,0.0330165267726363,0.0830303480958557,320.940901411182
"FRD1","Basse-Normandie","France",2009,-0.0335235886494348,10.1062147253057,11.0380890566371,7.9989932216529,0.645,0.133,81.2,2.01,0.292,0.458,0.25,0.261711695108916,0.0216910545132874,0.157261680979937,0.0738484881992309,0.460417357758038,0.286781418549507,0.236283620209146,0.00206581615393359,0.525,0.069,7.74357622803609e-05,0,0,0,1,0,0,1,2.03801039078288,0.0327678572796551,0.0832018735302189,320.940901411182
"FRD1","Basse-Normandie","France",2010,0.00141985755451105,10.1076335758156,11.0574981235879,8.03844369499298,0.609,0.133,81.5,2,0.299,0.454,0.247,0.261344491816639,0.0290538198140118,0.162244022892731,0.0722939562945888,0.452657539578759,0.283753702430984,0.235227138982179,0.00163158509646866,0.487,0.082,6.17120691175174e-05,0,0,0,1,0,0,1,2.04423398390488,0.0325587488423755,0.083337624467069,320.940901411182
"FRD1","Basse-Normandie","France",2011,0.0281150270342018,10.135360630591,11.0931051623257,8.06059819662139,0.606,0.156,82,1.99,0.309,0.444,0.247,0.264135543857692,0.0295878313511228,0.165668955676971,0.0711716816445644,0.450314579889787,0.283259887320801,0.236996138223161,0.00125933310276077,0.479,0.092,-0.00037522511813834,0,0,0,1,0,0,1,2.10435442767736,0.0326491741125505,0.0834425742962658,320.940901411182
"FRD1","Basse-Normandie","France",2012,-0.018739090471428,10.1164437386346,11.0887697710185,8.08068262153567,0.627,0.139,81.5,1.97,0.299,0.449,0.253,0.25933555386766,0.034292182517282,0.169214764287424,0.0697842810995487,0.433391358831057,0.293323324181264,0.232595372903281,0.00102611201079348,0.502,0.088,0.00041408371798463,0,0,0,1,0,0,1,2.06703957964548,0.0325870067393052,0.0835281957239628,320.940901411182
"FRD1","Basse-Normandie","France",2013,0.00227317865140976,10.1187143375242,11.106282964007,8.10685095945078,0.613,0.126,82,1.93,0.264,0.478,0.258,0.256197477148722,0.0304362064831547,0.172672619987485,0.0702146821289262,0.429232676596665,0.297446738831675,0.229648442721561,0.00073344240244336,0.491,0.091,0.00021838401239718,0,0,0,1,0,0,1,2.07325783062746,0.0323835498814115,0.0835894588445063,320.940901411182
"FRD1","Basse-Normandie","France",2014,-0.00526095879809511,10.113439491153,11.1055614049937,8.11805726173511,0.613,0.133,82.4,1.91,0.26,0.496,0.244,0.249359764217625,0.0306757085032092,0.170111013226174,0.0698976500785844,0.430358444234366,0.298957183957667,0.223290640290805,0.00026097903648703,0.499,0.082,-0.00019669711078305,0,0,0,1,0,0,1,2.06288873685081,0.0324061561989552,0.083611273940936,320.940901411182
"FRD1","Basse-Normandie","France",2015,0.00571648807074206,10.1191397021083,11.1244246953187,8.12730463645628,0.616,0.11,82.1,1.87,0.266,0.466,0.269,0.243693215883411,0.030568302356685,0.172303763316884,0.0660367569063322,0.432585435594706,0.29850862426786,0.217843569229184,-0.00068607411493059,0.5,0.082,-0.0008380585450519,0,0,0,1,0,0,1,2.07325783062746,0.0323496404050959,0.0835539104101688,320.940901411182
"FRD1","Basse-Normandie","France",2016,0.00477513634276216,10.1239034736521,11.127212835842,8.12645855521944,0.608,0.126,82.3,1.82,0.259,0.488,0.253,0.24693124676239,0.0267880907475194,0.170141581928342,0.0654934475070762,0.436963558465867,0.300613321351196,0.22045352922389,-0.00176743097515789,0.489,0.086,-0.00092424197251125,0,0,0,1,0,0,1,2.07947608160944,0.0325304909454458,0.0834062346408143,320.940901411182
"FRD1","Basse-Normandie","France",2017,-0.00405119294780693,10.1198440523917,11.1166958778441,8.13928415326411,0.598,0.139,82.5,1.76,0.248,0.514,0.238,0.245384414113155,0.0335174487979781,0.173869788866238,0.0676789662697785,0.415987854705008,0.308948816667577,0.21831400256834,-0.00193724911980182,0.477,0.081,-0.00019960012084633,0,0,0,1,0,0,1,2.06703957964548,0.0328356762322863,0.0832446559861704,320.940901411182
"FRD1","Basse-Normandie","France",2018,0.0142881887923239,10.1340311270351,11.1338450979707,8.15566075465263,0.623,0.115,82.3,1.75,0.214,0.502,0.285,0.25050355375137,0.0319654512827592,0.176126903996597,0.067979052163943,0.418883476957662,0.305042298515115,0.222526688788457,-0.00222072107240936,0.502,0.08,-0.0007008356955352,0,0,0,1,0,0,1,2.09191792571341,0.0329939204550925,0.0830597928244564,320.940901411182
"FRD1","Basse-Normandie","France",2019,0.0156567275187063,10.1495665524861,11.1439906753008,8.15907577904854,0.609,0.144,82.5,1.77,0.219,0.5,0.282,0.253767222077226,0.0336845286336351,0.170351241088476,0.0702509649857828,0.424851989725134,0.300866770147942,0.225558401726912,-0.00273053752056579,0.482,0.082,-0.00065704143045356,0,0,0,1,0,0,1,2.11886902210866,0.0334686531235111,0.0828329949436988,320.940901411182
"FRD2","Haute-Normandie","France",2008,-0.0143910894391217,10.2314067773941,11.1521733635665,8.07928856578768,0.615,0.136,80.2,2.05,0.384,0.426,0.19,0.257628122190303,0.0168527005986711,0.237687770005044,0.0678778974145304,0.430481787680095,0.24709984430166,0.231585940164285,0.00445477467504799,0.515,0.084,-0.00026950125867474,0,0,0,1,0,0,1,4.13350489449572,0.0592299279271555,0.148893229774337,207.396324897265
"FRD2","Haute-Normandie","France",2009,-0.0443612061433638,10.1860315093735,11.1364538537176,8.08704699565129,0.617,0.165,80.3,2.05,0.376,0.432,0.192,0.240969529842189,0.012452447259688,0.234059593367189,0.0695339376399279,0.424145415824824,0.259810881159104,0.217556264019786,0.00308532475448326,0.507,0.1,-0.00181748920542206,0,0,0,1,0,0,1,3.96232508919533,0.0577404299457525,0.149352613741935,207.396324897265
"FRD2","Haute-Normandie","France",2010,0.0234904438053261,10.2092502986688,11.1770144508342,8.12295878225888,0.601,0.148,80.7,2.1,0.371,0.411,0.218,0.24891951874781,0.0196966057130515,0.238177518496561,0.0633676633614923,0.425593906548565,0.253164305880331,0.224043910964054,0.00175754203522823,0.497,0.097,-0.00293280179134293,0,0,0,1,0,0,1,4.0625294032873,0.0574148566164841,0.149615107238658,207.396324897265
"FRD2","Haute-Normandie","France",2011,0.0140737517498258,10.2232259346739,11.1981177291257,8.14641280322743,0.616,0.149,81.1,2.09,0.351,0.412,0.237,0.248383740243737,0.0194382029733578,0.243424553360808,0.0669317885602632,0.412461303477678,0.257744151627893,0.222862886468411,0.00233764594646644,0.515,0.089,-0.00089010898950377,0,0,0,1,0,0,1,4.12933484395535,0.0576915939463622,0.149964854387624,207.396324897265
"FRD2","Haute-Normandie","France",2012,-0.00076006232658284,10.2224655833535,11.2170681998415,8.16317257876417,0.617,0.16,81,2.09,0.327,0.414,0.26,0.249328482540546,0.022134575498963,0.247505185134814,0.0643657985107613,0.408418618884091,0.257582197137126,0.223619910192195,0.00278376158973466,0.5,0.109,-0.00161939813812514,0,0,0,1,0,0,1,4.13768263885628,0.0574067172832524,0.150382320789079,207.396324897265
"FRD2","Haute-Normandie","France",2013,-0.00188590753922157,10.2205778952516,11.2361011663062,8.191684633424,0.613,0.156,81.2,2.03,0.294,0.454,0.252,0.245025137921145,0.0179339665615036,0.245929850016028,0.0646584448231066,0.407575962073794,0.263901776525568,0.219633915119574,0.00290106083567872,0.49,0.116,0.00023745790518953,0,0,0,1,0,0,1,4.14186038321684,0.0567881279576424,0.150818589050298,207.396324897265
"FRD2","Haute-Normandie","France",2014,-0.00369600042243925,10.2168750477432,11.2352198616439,8.19499466563182,0.615,0.159,81.5,2,0.275,0.477,0.248,0.242801847501292,0.0173844155953317,0.244403071323804,0.0632231248660393,0.407811954964004,0.267175331907221,0.217418138437395,0.00269730593213021,0.488,0.119,-0.00137893321592845,0,0,0,1,0,0,1,4.13768263885628,0.0571055619536791,0.151225392925219,207.396324897265
"FRD2","Haute-Normandie","France",2015,0.00845411262431333,10.2252936244997,11.2639324258935,8.2092798398102,0.62,0.16,81.2,1.97,0.267,0.456,0.277,0.238985555942636,0.0195954344657843,0.254351048106317,0.0586976642555446,0.403167921700717,0.264187931471636,0.213635366894119,0.00062218844559457,0.498,0.106,-0.00309825002662559,0,0,0,1,0,0,1,4.17525925664077,0.056657898625935,0.151319483617378,207.396324897265
"FRD2","Haute-Normandie","France",2016,-0.017094001132434,10.2080518343044,11.2550861673809,8.20038298397246,0.615,0.166,81.6,1.95,0.266,0.463,0.271,0.242214098692521,0.0164375998594648,0.245484888282877,0.0589139472825678,0.409066193754549,0.270097370820542,0.216242254057576,-0.00092140664854333,0.489,0.115,-0.00363787895021054,0,0,0,1,0,0,1,4.10010602107179,0.0564137186289837,0.151180056839118,207.396324897265
"FRD2","Haute-Normandie","France",2017,0.0099080584396013,10.2179111297661,11.2690250987676,8.21361499799333,0.607,0.19,81.6,1.91,0.259,0.467,0.274,0.251428961528198,0.0223751688584651,0.236250835241718,0.0585569091815562,0.411375423309812,0.271441663408448,0.22369195998027,-0.00073597462260438,0.485,0.113,-0.00205168655315582,0,0,0,1,0,0,1,4.13768263885628,0.0564381366286789,0.151068792153841,207.396324897265
"FRD2","Haute-Normandie","France",2018,-0.00118230192894062,10.2167281283668,11.2729766173719,8.22812727300228,0.591,0.185,81.6,1.9,0.242,0.488,0.27,0.255579464856411,0.0249095180254891,0.225852462486718,0.0592690330708791,0.419468473634344,0.270502568023331,0.227035800289557,-0.00083619157838703,0.486,0.093,-0.00294421838551143,0,0,0,1,0,0,1,4.12933484395535,0.0566741772923984,0.150942469702085,207.396324897265
"FRD2","Haute-Normandie","France",2019,0.00668884155697928,10.2233946988796,11.2733033854158,8.21749544119437,0.595,0.142,81.8,1.88,0.219,0.492,0.289,0.25903092246046,0.022839741918797,0.223038576794919,0.0617681350945577,0.424761004116124,0.267592542075602,0.230237457635338,-0.00162309475098707,0.486,0.099,-0.00296844888823596,0,0,0,1,0,0,1,4.15020817811778,0.05758578261435,0.15069747577181,207.396324897265
"FRE1","Nord-Pas-de-Calais","France",2008,0.014856776489581,10.14628374234,11.1146185259303,8.06033846849239,0.588,0.174,78.6,2.09,0.351,0.421,0.228,0.250241923860899,0.0129311419131328,0.182649534953528,0.0650317345588642,0.456354551473704,0.283034120746285,0.224946472858476,0.0014317374432152,0.477,0.11,-0.00288171991767366,0,0,0,1,0,0,1,8.2880093524667,0.123359846561279,0.325068727620727,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2009,-0.0337348944980736,10.111966696257,11.0933171110136,8.06453505553702,0.588,0.204,78.9,2.08,0.35,0.407,0.244,0.234118734890768,0.0108307431792609,0.170964651359692,0.0636910531065138,0.45688535365351,0.297630426790548,0.211371189018257,0.00169601999978158,0.466,0.131,-0.00377161006691071,0,0,0,1,0,0,1,8.02199666206512,0.122044675196933,0.325620050684075,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2010,-0.00109131340273425,10.1108747869382,11.1042295935621,8.09600537680461,0.593,0.198,79.3,2.1,0.332,0.408,0.26,0.24244229551285,0.0161140395185794,0.164751381337601,0.0610607036946567,0.464646710266718,0.293429375764723,0.218213598569032,0.00109250566881344,0.474,0.125,-0.00411525893260688,0,0,0,1,0,0,1,8.02199666206512,0.12205274373291,0.325975792435327,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2011,0.0232746401729108,10.1338827033445,11.1322775958326,8.11959307303121,0.598,0.19,79.6,2.12,0.338,0.409,0.254,0.243558177649484,0.0156507422338511,0.163529407981546,0.0630017139604706,0.463573248496399,0.294245959222962,0.218533123028391,0.0015593727460257,0.476,0.123,-0.00297574181009918,0,0,0,1,0,0,1,8.22150617986628,0.12275470636296,0.326484110201915,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2012,-0.0144139561653819,10.119363856971,11.1366955630627,8.14140047133152,0.605,0.208,79.6,2.1,0.325,0.414,0.261,0.243473913356014,0.0155181977261291,0.164464571752889,0.0611082679678607,0.459186946861116,0.299724161460496,0.218369126134743,0.00231391666538981,0.477,0.131,-0.00210022858909661,0,0,0,1,0,0,1,8.12175142096574,0.122149566164641,0.327239567225496,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2013,0.00403194050060748,10.1233876909821,11.1558255736113,8.16114305224635,0.605,0.207,79.8,2.1,0.287,0.436,0.276,0.240238924964612,0.0156966423129088,0.160362407615469,0.0606368370160193,0.452548257891697,0.310753739285722,0.215344027736158,0.00311952243592984,0.469,0.147,-0.00073812782958218,0,0,0,1,0,0,1,8.1799359784197,0.121600905718166,0.32826039839738,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2014,0.00601015505744046,10.1293798570992,11.1647114830708,8.17084144610057,0.594,0.189,80.6,2.09,0.262,0.448,0.29,0.23570754046849,0.0142203809094024,0.159115125228771,0.0602075864316695,0.4526976207787,0.313760331269169,0.211065504764969,0.00210721607825777,0.467,0.138,-0.00429043697605136,0,0,0,1,0,0,1,8.24643915102011,0.122181840308552,0.328952113986738,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2015,0.00826380075099877,10.1376096996033,11.1817471308869,8.17739503003394,0.586,0.189,80.2,2.02,0.264,0.458,0.278,0.232610205733787,0.0162188118517272,0.163520960713476,0.0579165593586761,0.453896896088585,0.308446771987536,0.207936484642139,-0.00019769564387705,0.461,0.138,-0.00453587781465337,0,0,0,1,0,0,1,8.31294232362045,0.122504581747655,0.328887081586759,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2016,0.00768101490664144,10.1452613657049,11.1846054088449,8.17355786098531,0.582,0.189,80.5,1.96,0.249,0.465,0.286,0.235993069320992,0.014422345353138,0.162078676191616,0.0574459149368712,0.460963193955539,0.305088855119187,0.210688144269208,-0.00067563456658312,0.462,0.133,-0.00382701095444755,0,0,0,1,0,0,1,8.37113450583631,0.123714862144293,0.328664874105936,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2017,0.0250117096812015,10.1699654023092,11.2073672283999,8.19615976073219,0.582,0.189,80.7,1.91,0.248,0.455,0.297,0.243743991264337,0.0151954248547023,0.15875722531918,0.0578243134710414,0.457345394984115,0.310877641370961,0.216854556478261,-0.00018043832519847,0.462,0.129,-0.00265378145441858,0,0,0,1,0,0,1,8.57896263878393,0.12445716745423,0.328605570366501,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2018,0.0133007152934971,10.183178439686,11.2280247210358,8.21706734874011,0.574,0.165,80.6,1.86,0.235,0.446,0.319,0.249482201273688,0.0175364394804591,0.15640037939645,0.0584696386055245,0.461871624629798,0.305722885735855,0.221619246836744,-0.00069487430755038,0.458,0.122,-0.00370382291824586,0,0,0,1,0,0,1,8.68702838806911,0.124779908893334,0.328377230798335,51.1272027736538
"FRE1","Nord-Pas-de-Calais","France",2019,0.0110369359993698,10.194154913181,11.2387964666155,8.21868607232562,0.569,0.172,81.1,1.86,0.213,0.457,0.33,0.253295614095795,0.0178088776093537,0.152690861206415,0.0599415440301627,0.465927071295237,0.303632593895968,0.225139775432387,-0.00145115949019239,0.46,0.112,-0.00370280783957846,0,0,0,1,0,0,1,8.77016116620046,0.125949846610083,0.327900703063499,51.1272027736538
"FRE2","Picardie","France",2008,-0.0116714120221406,10.0912144748473,11.1121023162784,8.03530076971406,0.639,0.151,79.3,2.09,0.376,0.422,0.201,0.266452450550168,0.0365811494653059,0.198744683886161,0.0632300212040106,0.438920602222915,0.262523543221607,0.239518290151724,0.00283796292891223,0.54,0.072,-0.00184925191735468,0,0,0,1,0,0,1,2.37061416975127,0.0353573919739214,0.0982431126509158,84.9543018448242
"FRE2","Picardie","France",2009,-0.0408369106488914,10.0495203181783,11.0986699844969,8.03511887027318,0.624,0.197,79.6,2.07,0.37,0.414,0.216,0.249703555829068,0.0282535060464604,0.197024050753243,0.0637742721482571,0.439833090674392,0.271117582016221,0.225441437534726,0.00215885754997695,0.511,0.103,-0.00213172915225868,0,0,0,1,0,0,1,2.27871443312802,0.0344824637882494,0.0984552055363954,84.9543018448242
"FRE2","Picardie","France",2010,0.00849567421329653,10.0579801072538,11.1228845894326,8.07011358734149,0.623,0.193,80.1,2.11,0.386,0.417,0.197,0.250770584562745,0.0405718302796718,0.190903415152126,0.0619835117025617,0.434540869248883,0.272002831621743,0.225709892589684,0.00182906334079282,0.501,0.114,-0.00256300547873728,0,0,0,1,0,0,1,2.30227697084207,0.0343589445149781,0.0986352863435523,84.9543018448242
"FRE2","Picardie","France",2011,0.0154135110451454,10.0732760368272,11.1519104020401,8.09904904291097,0.635,0.184,80.4,2.11,0.392,0.41,0.198,0.252918484092671,0.0421298752427569,0.190165374763845,0.0601268937438936,0.43137151348276,0.276206342766745,0.226931626288038,0.00195617010174798,0.523,0.09,-0.00197891002677257,0,0,0,1,0,0,1,2.34233620472518,0.0342817449691835,0.0988282337416749,84.9543018448242
"FRE2","Picardie","France",2012,-0.00133167869404312,10.0719434706611,11.1702478145325,8.11449973872007,0.622,0.201,80.3,2.09,0.397,0.401,0.202,0.254017262779179,0.0438380611767833,0.192095289401926,0.0571067164409342,0.427940830958139,0.279019102022218,0.227825657551654,0.00234032148955682,0.501,0.106,-0.00113781424325222,0,0,0,1,0,0,1,2.34469148524018,0.0340604396045723,0.0990595235808755,84.9543018448242
"FRE2","Picardie","France",2013,-0.00802678368442089,10.0638842989174,11.1781333361771,8.13248687098425,0.603,0.188,80.6,2.06,0.365,0.421,0.214,0.250338766227613,0.0370273855775609,0.191163650146878,0.0580830095707382,0.422872642850374,0.290853311854449,0.224397401676297,0.00201377534559159,0.481,0.115,-0.00188010177230443,0,0,0,1,0,0,1,2.33055493586816,0.0338751606946653,0.0992590072072087,84.9543018448242
