"Country","NUTS","Name","Year","GDP_growth","Employment_abs","GDP_EUR","Migration_abs","Population_abs","Pop_growth","Labor_Productivity_abs","Wage_EUR","GDP_capita","Activity_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","NEET_share","Life_exp","Fertility_rate","Labor_force_abs","Employment_rate","Unemployment_rate","Prodx_A","Prodx_B-E","Prodx_F","Prodx_G-I","Prodx_J","Prodx_K","Prodx_L-M-N","Prodx_O-Q","Prodx_R-U","inv_rate","GFCF_share","GVA_A","GVA_B-E","GVA_F","GVA_G-I","GVA_J","GVA_K","GVA_L-M-N","GVA_O-Q","GVA_R-U"
"Hungary","HU21","Közép-Dunántúl",2010,0.054376697661402,398200,9813100000,-282,1096380,-0.00409668540907811,23789.16,952.261666666667,8950.45513416881,0.562,0.22,0.637,0.142,0.157,74.7,1.22,446000,0.363195242525402,0.0435980225834109,18144.1860465116,23430.4318026045,13204.6332046332,13635.6033452808,36275.8620689655,31666.6666666667,37927.3927392739,16662.4649859944,12752.0661157025,0.290036184578655,0.237692472307426,0.0485072306984494,0.425075539970903,0.0425262058417578,0.141915668792977,0.0130811603934296,0.0189005359296701,0.142897999278795,0.147933997339004,0.0191865308812375
"Hungary","HU21","Közép-Dunántúl",2011,0.0521717715656078,400700,10235300000,799,1086848,-0.00869406592604754,24653.04,988.141666666667,9417.41623483689,0.579,0.212,0.629,0.159,0.143,75,1.22,447100,0.36868080909198,0.0426922623954776,22836.4485981308,24639.7557666214,13754.0322580645,13833.1388564761,33823.5294117647,31755.1020408163,38695.3642384106,16452.9914529915,12859.375,0.243638396840315,0.200091839027679,0.0581377365897762,0.4320655729904,0.0405786411924957,0.141031894264743,0.0136808670100763,0.018510807884938,0.139021401634566,0.137403490405548,0.0195814844335526
"Hungary","HU21","Közép-Dunántúl",2012,-0.0247380805100471,412000,9.893e+09,-816,1077147,-0.00892581115298551,23091.52,973.6,9184.44743382287,0.582,0.192,0.628,0.18,0.158,75.1,1.32,460400,0.382491897577582,0.0449335141814441,19755.2742616034,21757.3385518591,12304.1825095057,13215.6640181612,31459.4594594595,27840,40083.044982699,16114.245416079,13113.8211382114,0.227887928881786,0.184494086727989,0.0584577735604055,0.41644608699995,0.0404035359336763,0.145370324127254,0.0145332867202717,0.0173800129850672,0.14463367127803,0.142648454277581,0.0201393397592768
"Hungary","HU21","Közép-Dunántúl",2013,0.0419319774151169,408000,10258100000,-1398,1071950,-0.00482478250415217,24426.26,964.908333333333,9569.56947618826,0.585,0.177,0.634,0.19,0.15,75.5,1.34,450700,0.380614767479826,0.0398339474788936,21772.0930232558,25020.6611570248,13427.0072992701,13859.6698113208,32647.0588235294,24608.6956521739,36263.8036809816,15943.1968295905,12230.7692307692,0.285977377501069,0.234634094033008,0.0556176037260586,0.431657240625446,0.043712276032508,0.13964402832565,0.0131885366665082,0.0134499310869255,0.140463856280595,0.143398602728007,0.0188916876574307
"Hungary","HU21","Közép-Dunántúl",2014,0.0455572925111784,427800,10668900000,-2105,1066300,-0.00527076822612995,24240.75,947.3025,10005.533152021,0.597,0.179,0.646,0.176,0.141,75.8,1.43,455300,0.401200412641846,0.0257901153521523,23779.3427230047,25503.6691127418,13672.5352112676,14315.3153153153,31611.1111111111,24860.4651162791,30775.5102040816,15002.5510204082,11958.041958042,0.316341435581422,0.259829973099382,0.0577998402373616,0.436266118909049,0.0443113089124729,0.145064475636198,0.0129864201757389,0.0121990186009358,0.137669747803264,0.134223439461372,0.0195138651146868
"Hungary","HU21","Közép-Dunántúl",2015,0.0737896006879273,435900,11410600000,1981,1062060,-0.00397636687611366,26177.13,978.463333333333,10743.8374479785,0.621,0.17,0.635,0.194,0.105,75.2,1.46,458600,0.410428789333936,0.0213735570495076,24330.1886792453,28946.3447350771,15323.6363636364,14796.4989059081,31736.8421052632,25600,29889.4117647059,16405.9405940594,12076.4331210191,0.286009985437903,0.240977687413458,0.0536509257333056,0.448918244227169,0.0438319117952985,0.14066985645933,0.0125442063657167,0.0106511337632619,0.132130226752652,0.137882255044726,0.0197212398585396
"Hungary","HU21","Közép-Dunántúl",2016,0.0435942613012932,443600,1.1867e+10,-868,1058400,-0.0034461329868369,26893.85,1006.38166666667,11212.2071050642,0.615,0.174,0.636,0.191,0.116,76,1.55,458900,0.419123204837491,0.0144557823129252,23679.8245614035,30687.1247498332,13598.6622073579,14635.0364963504,35861.1111111111,21444.4444444444,34717.277486911,17002.4038461538,13115.3846153846,0.267100751909415,0.227799780905031,0.0533450582458082,0.45450503413728,0.0401742928000474,0.138673438132972,0.012755782588505,0.00953472517266251,0.131035777450622,0.139770178541434,0.0202155934748886
"Hungary","HU21","Közép-Dunántúl",2017,0.0294230393605976,453600,12186500000,4061,1055830,-0.00242819349962207,28202.23,1075.955,11542.1043160357,0.628,0.162,0.637,0.201,0.109,75.8,1.55,465000,0.429614615989316,0.0107971927298902,24229.4372294372,30576.9230769231,15825.9493670886,15453.4161490683,35068.1818181818,26128.2051282051,36535.1089588378,18883.950617284,14746.835443038,0.246979346193193,0.21989906864153,0.0515838271752855,0.439619181036469,0.0460908914960877,0.137581449360847,0.0142208049547017,0.0093914453978231,0.139065279301033,0.140973060652701,0.0214740606250518
"Hungary","HU21","Közép-Dunántúl",2018,0.0448279916605175,471100,12745700000,7526,1056900,0.00101342072113882,29039.55,1121.47333333333,12059.5136720598,0.63,0.158,0.643,0.199,0.125,75.9,1.52,482400,0.44573753429842,0.0106916453779922,25189.4273127753,29557.168784029,18821.6374269006,16747.7203647416,37069.7674418605,29027.7777777778,38713.6150234742,19719.512195122,15117.9775280899,0.288555749822563,0.261562723114462,0.0494919244551387,0.422888500354874,0.0557152007201343,0.143074765869787,0.0137968044038984,0.00904495646303253,0.142745858362041,0.139958800006924,0.0232918448249
"Hungary","HU21","Közép-Dunántúl",2019,0.0484497622703597,481500,13396100000,7133,1059500,0.002460024600246,30437.81,1169.68583333333,12643.7942425672,0.634,0.159,0.627,0.213,0.106,76.2,1.55,491700,0.454459650778669,0.0096271826333176,26077.2727272727,30032.5443786982,21114.2857142857,17971.4867617108,35200,30513.5135135135,40274.0585774059,21188.5350318471,15161.4583333333,0.359258989957747,0.331947357813095,0.046349483345048,0.410051948261793,0.0656745598940029,0.142578992866203,0.0127972078819167,0.00912124223401763,0.15552970261034,0.134378761805505,0.0235181011011739
"Hungary","HU22","Nyugat-Dunántúl",2009,-0.107855196832551,389900,9424300000,2359,997290,-0.00077149670360499,23133.37,883.915833333333,9449.90925407855,0.575,0.178,0.652,0.17,0.15,75,1.19,428700,0.390959500245666,0.0389054337253958,15976.1904761905,22282.7067669173,15381.6254416961,13441.9391206313,36918.9189189189,33241.3793103448,40694.1176470588,16796.5367965368,14140.9395973154,0.268210625146702,0.218244325838524,0.0437498369976267,0.386459066844013,0.0567639464830608,0.155478183762356,0.0178128993558146,0.025141486060037,0.135318050230811,0.151787810030514,0.0274756800459015
"Hungary","HU22","Nyugat-Dunántúl",2010,0.0861030800385327,388700,10217800000,3147,995540,-0.00175475538709904,26103.51,918.9875,10263.5755469393,0.572,0.17,0.675,0.155,0.146,75.1,1.14,429700,0.390441368503526,0.0411836792092734,23189.3203883495,27911.1635220126,14754.4483985765,13829.7142857143,36648.6486486486,33672.7272727273,41006.9444444444,17308.0168776371,14225,0.248075516388589,0.209105678326058,0.0554646045955391,0.412216842569694,0.048138214497196,0.140501817084074,0.0157441917168832,0.0215031291000499,0.137123085675804,0.142882023058971,0.0264260917017892
"Hungary","HU22","Nyugat-Dunántúl",2011,0.0361045545011229,394000,1.0523e+10,3715,989549,-0.00601783956445748,26412.24,965.053333333333,10634.1373696502,0.573,0.166,0.662,0.172,0.129,75.5,1.13,426300,0.398161182518501,0.0326411324755015,23476.6355140187,28489.6392939371,14783.3935018051,14057.7971646674,37894.7368421053,35563.6363636364,40921.768707483,17251.8195050946,13820.5128205128,0.311883927059222,0.262491684880737,0.0567266979054931,0.419149776999944,0.0462372268955005,0.14555411279851,0.0162592446225936,0.0220854739456896,0.13584373059335,0.133822616157624,0.0243437023654943
"Hungary","HU22","Nyugat-Dunántúl",2012,-0.00454733060427863,408900,10425300000,5743,984840,-0.00475873352405995,24763.39,944.04,10585.7804313391,0.584,0.169,0.646,0.185,0.138,75.4,1.22,442700,0.415194346289753,0.0343202956825474,20495.6896551724,24802.9978586724,14024.3902439024,13614.0724946695,37222.2222222222,30672.4137931034,43780.303030303,16866.1087866109,13710.6918238994,0.373693533061971,0.305573940318264,0.0557777803845206,0.407617684664923,0.0472146300836373,0.149796478551068,0.0157186594564159,0.0208682799798238,0.135579302983026,0.141855036422715,0.0255721474738707
"Hungary","HU22","Nyugat-Dunántúl",2013,0.0116502598053373,408600,10547400000,3847,984900,6.09236018033386e-05,25458.96,928.536666666667,10709.1075236065,0.589,0.159,0.663,0.178,0.154,76.1,1.25,443500,0.414864453243984,0.0354350695502081,21592.4170616114,26334.0548340548,15636.3636363636,14464.1304347826,38966.6666666667,28941.1764705882,39285.2348993289,17001.3458950202,12571.4285714286,0.33047982241448,0.275243187894647,0.0518640787751153,0.415493198246912,0.0489498548579885,0.15148272525471,0.0133075303090671,0.016802322272184,0.133268825772668,0.143798736410723,0.0250441117878081
"Hungary","HU22","Nyugat-Dunántúl",2014,0.0852440370760598,431500,11438600000,3543,984220,-0.0006904254239009,25999.93,927.131666666667,11621.9950824003,0.605,0.147,0.656,0.197,0.129,76.1,1.33,452700,0.43841823982443,0.0215398996159395,22819.9052132701,30256.446991404,14827.5862068966,14082.8343313373,36947.3684210526,28215.6862745098,34000,15389.7637795276,12546.4480874317,0.304801890375121,0.252600842760478,0.0507932824169796,0.44556732351576,0.0498966201105532,0.148856491835099,0.0148107515085025,0.0151799653993839,0.126967382589983,0.123707751381915,0.0242204312418246
"Hungary","HU22","Nyugat-Dunántúl",2015,0.0675430580883754,433700,12207600000,4292,983930,-0.00029464957021804,28147.03,960.724166666667,12406.9801713537,0.612,0.147,0.652,0.201,0.127,76.5,1.33,451500,0.44078338906223,0.0180907178356184,23533.6538461538,33700.1445086705,16689.3203883495,14750.9765625,34439.0243902439,28166.6666666667,35753.5816618911,17154.0436456996,12510.2040816327,0.289115745466919,0.243594154461155,0.0475912692625541,0.453463613825288,0.0501385445530115,0.146857226192212,0.0137280637791065,0.0131447182927422,0.121316416314229,0.129920762238102,0.0238393855427544
