"NUTS","Name","Country","Year","GDP_growth","Employment_abs","Labor_Productivity_abs","Wage_EUR","Activity_rate","NEET_share","Life_exp","Fertility_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","inv_rate","GVA_primary","GVA_services","GVA_public","GFCF_share","GDP_EUR","GDP_capita","Population_abs","Pop_growth","emp_rate","unemp_rate","Migration_rate"
"TR32","Aydin, Denizli, Mugla","Turkey",2011,0.0936000116811395,1087500,18727.18,890.440833333333,0.563,0.267,77.7,1.68,0.737,0.14,0.124,0.315066048835433,0.438085838393639,0.41351756748468,0.148385441933343,0.300949773270797,18774893692.6954,6788.75049499237,2765589,0.00866574830158992,0.497,0.075,0.00772891416620474
"TR32","Aydin, Denizli, Mugla","Turkey",2012,0.0154730272322753,1188000,19011.62,1011.47,0.587,0.224,78.4,1.76,0.732,0.149,0.119,0.306264815102509,0.428519166294984,0.417654340167282,0.153821482086568,0.317414542120619,19253371188.2604,6893.79301627451,2792856,0.00985938257636981,0.522,0.066,0.00280823644326811
"TR32","Aydin, Denizli, Mugla","Turkey",2013,0.0477263527971197,1200100,19344.01,1018.69583333333,0.582,0.239,79.4,1.75,0.739,0.143,0.119,0.323234109441006,0.422914824638963,0.421706454465075,0.15538363296984,0.321965146735427,20438237078.5227,7222.80861387954,2829680,0.0131850693340437,0.523,0.06,0.0077552938848209
"TR32","Aydin, Denizli, Mugla","Turkey",2014,0.0536693000309762,1117800,20894.68,988.4,0.576,0.249,79.5,1.82,0.712,0.15,0.138,0.324805882779807,0.423081202680148,0.424058440773082,0.152865194359111,0.305983989723495,21941997704.086,7610.45169644416,2883140,0.0188925956291878,0.501,0.072,0.0147127784290739
"TR32","Aydin, Denizli, Mugla","Turkey",2015,0.0199028410229535,1150500,21941.18,1053.90166666667,0.574,0.229,79,1.82,0.687,0.16,0.154,0.335170784083813,0.417514634464107,0.431814403996568,0.150675454083948,0.327434106845811,22785042376.5207,7761.92130667136,2935490,0.0181572868469793,0.504,0.068,0.00694534813608631
"TR32","Aydin, Denizli, Mugla","Turkey",2016,0.029522252408816,1139400,22504.91,1139.145,0.572,0.22,78.9,1.79,0.67,0.166,0.165,0.329983686497814,0.429518154850062,0.413049917548288,0.15743192760165,0.313777195578171,23787579547.477,7991.07070666428,2976770,0.0140623882213872,0.502,0.067,0.0077117143749769
"TR32","Aydin, Denizli, Mugla","Turkey",2017,0.0581309045067368,1203400,20409.71,1009.76916666667,0.585,0.222,79.1,1.79,0.647,0.177,0.176,0.336581402927393,0.435648290517871,0.415508117114099,0.148843592368031,0.287359530233095,25519251072.1729,8455.59887481996,3018030,0.0138606610520799,0.514,0.071,0.00727825767139492
"TR32","Aydin, Denizli, Mugla","Turkey",2018,0.0442362965798652,1255200,17289.38,843.791666666667,0.601,0.216,79.6,1.71,0.633,0.184,0.183,0.332029543433679,0.420536489841232,0.426981769213768,0.152497160273642,0.238652162282975,27068684139.305,8829.64325440687,3065660,0.0157818179408422,0.53,0.069,0.0122345596054357
"TR32","Aydin, Denizli, Mugla","Turkey",2019,-0.00084343797128188,1248600,18197.18,920.78,0.6,0.249,79.5,1.61,0.615,0.18,0.205,0.288503836942177,0.411241996187497,0.427801945354123,0.16096094628281,0.214980353502871,27455997275.2169,8822.19599801323,3112150,0.015164760606199,0.512,0.092,0.0078322060312003
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2009,-0.0165477546398485,876600,17480.95,811.6525,0.471,0.411,75.4,1.77,0.805,0.127,0.068,0.249049540855121,0.543618763525765,0.314463063695385,0.141925484003041,0.222294731071927,15323800000,5161.82102421917,2968681,-0.00328290569049297,0.408,0.096,0.00140702217584173
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2010,0.101615166406426,960100,20601.79,953.266666666667,0.499,0.359,76.3,1.76,0.776,0.136,0.088,0.279935656220377,0.567902794932927,0.296285870220894,0.135805589865855,0.289605223345041,16825318078.5851,5686.34032655539,2958901,-0.00329439235808765,0.445,0.068,0.0142475196027174
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2011,0.0902116357981126,1066100,18614.28,890.434166666667,0.55,0.312,76.4,1.77,0.777,0.129,0.094,0.315070844873761,0.573242612218738,0.292787328038089,0.133970059743173,0.301150704688664,18282540649.181,6199.31438911873,2949123,-0.00330460532474726,0.502,0.045,-0.0282921397310319
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2012,0.0353731464072327,1119100,19845.26,1011.39416666667,0.571,0.285,76.5,1.81,0.794,0.124,0.081,0.306264110940661,0.561578488683217,0.300581510909063,0.13784000040772,0.316827845171203,18967082886.1421,6418.60364462949,2955017,0.00199856024994549,0.524,0.041,0.000635529338748305
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2013,0.0555513674434202,1080200,20969.5,1018.675,0.569,0.262,77.5,1.81,0.798,0.122,0.08,0.323236238786134,0.553207341999013,0.307559480059203,0.139228143658313,0.318495977973204,20159438247.4123,6775.16585416598,2975490,0.00692821733343666,0.515,0.052,-0.000836836957946422
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2014,0.0452064335035628,1144500,19568.7,988.460833333333,0.554,0.237,77.1,1.87,0.742,0.146,0.111,0.324803745484633,0.554789820999738,0.306525336508385,0.1386898875951,0.304035553728421,21175155079.8915,7081.44693882794,2990230,0.00495380592776316,0.502,0.039,-0.00382880246669989
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2015,0.0377759258951642,1172400,20791.25,1054.03416666667,0.556,0.235,77.1,1.87,0.719,0.155,0.126,0.335177258769889,0.5595468502838,0.306555317763097,0.133907136875407,0.326275050523965,22080450185.911,7348.95515361964,3004570,0.00479561772840216,0.505,0.041,-0.000557484099222185
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2016,0.0584367528297398,1171700,21421.61,1139.16583333333,0.555,0.224,77.1,1.82,0.714,0.15,0.136,0.329983559762972,0.553101062292239,0.308706099147276,0.138192838560486,0.310109070745334,23559775218.571,7778.40422948856,3028870,0.00808767976782035,0.498,0.049,0.003695437572428
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2017,0.0667455182407497,1191200,20435.84,1009.755,0.56,0.255,77.5,1.79,0.708,0.155,0.137,0.336573415886747,0.563760471610301,0.30907053315489,0.12716436434026,0.286724736775257,25348353552.4068,8297.57785087181,3054910,0.00859726564692443,0.497,0.061,0.00137058047536589
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2018,0.0296264469327898,1189100,17928.1,843.754166666667,0.571,0.268,77.7,1.74,0.686,0.164,0.15,0.332023544800523,0.579526487900589,0.289878351863963,0.130595160235448,0.240900756488364,26341967922.8218,8543.40560074135,3083310,0.00929650955347293,0.503,0.068,0.0059796128186916
"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Turkey",2019,-0.0244520803345397,1136200,19103.56,920.941666666667,0.559,0.283,77.9,1.66,0.674,0.165,0.161,0.288499125078027,0.568300195450406,0.29168158979974,0.140018214749854,0.217518578280335,25922383479.0473,8334.50156066147,3110250,0.00873736341788533,0.476,0.098,0.00156161080299011
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2009,-0.0329446119101909,1109900,23366.38,811.705833333333,0.495,0.348,75.5,1.67,0.689,0.198,0.113,0.249046366255837,0.480704846576206,0.400081215467227,0.119218257928228,0.222292485241553,25934300000,7439.12929862621,3486201,0.0157931281448509,0.417,0.126,0.0101821438293432
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2010,0.0688381333732313,1139100,28440.5,953.281666666667,0.482,0.339,76.3,1.65,0.708,0.19,0.102,0.279939248107642,0.491693967603668,0.38965393870092,0.118659108925477,0.28350779178081,28150549054.9985,7951.22507346576,3540404,0.0155478700166743,0.423,0.092,0.0162504053209747
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2011,0.114158956717584,1236500,27412.32,890.498333333333,0.497,0.294,76.6,1.64,0.698,0.185,0.117,0.315065968895113,0.525302036358276,0.361703196928376,0.113001467464503,0.295308198560949,31844358015.8819,8858.9286324793,3594606,0.0153095522431903,0.449,0.067,0.00360540209413772
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2012,0.0179688597060358,1301800,29163.49,1011.495,0.504,0.281,77.2,1.74,0.663,0.201,0.136,0.306263546570389,0.516264828556692,0.36810596958413,0.115632183222675,0.311924161245777,32933005122.0554,9018.11347822211,3651873,0.015931370503471,0.454,0.064,0.00347684599108457
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2013,0.0616883732259805,1384600,28978.95,1018.70333333333,0.518,0.251,77.6,1.75,0.639,0.209,0.152,0.323239528684215,0.52263930018814,0.363735058232395,0.113625641579465,0.319693035216131,35576940211.7588,9574.42622826092,3715830,0.0175134786998343,0.469,0.06,0.00957982469596295
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2014,0.0153376135755673,1333100,29342.34,988.446666666667,0.513,0.245,77.6,1.81,0.642,0.202,0.156,0.324805162542679,0.524715037580954,0.360115660367548,0.115172190672066,0.306022254414228,36743406199.4062,9721.27507795776,3779690,0.0171859315415398,0.463,0.062,0.00713735782564179
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2015,0.040043266364723,1361000,31461.95,1053.92,0.525,0.262,77.6,1.82,0.623,0.208,0.17,0.33517136901877,0.535263005956401,0.353406060220829,0.111333582289175,0.325480265997829,38881927176.7598,10110.5466853092,3845680,0.0174591037889351,0.464,0.077,0.0101799941752824
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2016,0.00967892785744419,1380600,31238.45,1139.0675,0.527,0.272,77.6,1.82,0.61,0.212,0.178,0.32998367666657,0.528140007412528,0.355288786316788,0.116571206270683,0.313465759998509,40048393164.4072,10208.4059372756,3923080,0.0201264795822845,0.455,0.09,0.0129548721922571
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2017,0.0648319033304393,1453300,29091.09,1009.76916666667,0.543,0.258,78.1,1.8,0.602,0.209,0.188,0.33657925260309,0.532582292319383,0.361126294879145,0.106294079219273,0.290902216328368,43392244168.2306,10870.2363241589,3991840,0.0175270450768274,0.467,0.097,0.00579106377009099
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2018,0.0163976547029775,1512700,24827.94,843.769166666667,0.553,0.253,78.4,1.77,0.586,0.213,0.201,0.332023604812436,0.544710449020079,0.348589740162929,0.106699810816991,0.249589294868685,44791985192.6417,11048.4827059423,4054130,0.0156043328389915,0.482,0.089,0.00974241082550387
"TR41","Bursa, Eskisehir, Bilecik","Turkey",2019,-0.033641478677453,1462600,25791.19,920.794166666667,0.534,0.301,78.8,1.66,0.565,0.225,0.21,0.288499358196827,0.530373776746706,0.353477513336552,0.116151653967992,0.222444654065015,44053205239.6992,10676.7954105721,4126070,0.0177448675794807,0.455,0.112,0.0112921012004159
"TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Turkey",2009,-0.0472368323182473,979100,26704.75,811.695,0.494,0.354,75.9,1.84,0.723,0.181,0.096,0.249046611077308,0.47266237605944,0.414135008441241,0.113202615499319,0.222292764642439,26146600000,8241.40788485366,3172589,0.0172313678740894,0.418,0.128,0.00724613241740421
"TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Turkey",2010,0.0568218895168309,1052000,30743.27,953.376666666667,0.507,0.307,76.6,1.79,0.71,0.181,0.109,0.279930994016436,0.482778369224175,0.402177693921219,0.115047450397557,0.283526192399939,28100402056.5463,8709.70025314996,3226334,0.0169404231055457,0.437,0.111,0.00622595180784135
